contract_id,bruto_premie,netto_premie,lasten,kosten,splitsingskosten,kwijtingkosten,commissie,totaal_te_betalen
41190762,2786.29,2212.34,573.95,0.00,0.00,0.00,408.71,2786.29
41190764,1365.49,1073.61,270.40,21.48,21.48,0.00,184.13,1365.49
41191016,0.00,0.00,0.00,0.00,0.00,0.00,194.00,0.00
41191287,517.02,413.83,103.19,0.00,0.00,0.00,71.90,517.02
41191415,1208.46,995.08,213.38,0.00,0.00,0.00,169.39,1208.46
41191443,554.73,450.94,103.79,0.00,0.00,0.00,77.87,554.73
41191453,3562.79,3292.20,270.59,0.00,0.00,0.00,415.41,3562.79
41191581,241.08,193.36,47.72,0.00,0.00,0.00,34.23,241.08
41191701,1243.47,984.17,259.30,0.00,0.00,0.00,168.51,1243.47
41191780,748.95,653.61,95.34,0.00,0.00,0.00,169.51,748.95
41191785,698.88,603.78,95.10,0.00,0.00,0.00,163.02,698.88
41191793,272.23,241.75,30.48,0.00,0.00,0.00,58.27,272.23
41192642,221.40,175.94,41.94,3.52,3.52,0.00,31.01,221.40
41192962,167.10,132.76,34.34,0.00,0.00,0.00,22.84,167.10
41192979,890.17,721.07,169.10,0.00,0.00,0.00,124.14,890.17
41193041,988.09,794.32,193.77,0.00,0.00,0.00,137.90,988.09
41193043,668.09,586.53,81.56,0.00,0.00,0.00,146.97,668.09
41193549,557.95,445.98,111.97,0.00,0.00,0.00,77.36,557.95
41194899,747.84,595.76,152.08,0.00,0.00,0.00,88.81,747.84
41195155,842.36,670.43,158.52,13.41,13.41,0.00,115.52,842.36
41195547,587.25,469.11,118.14,0.00,0.00,0.00,81.29,587.25
41195993,2244.73,1851.13,393.60,0.00,0.00,0.00,313.33,2244.73
41196099,668.67,546.78,121.89,0.00,0.00,0.00,94.50,668.67
41196101,564.00,487.25,76.75,0.00,0.00,0.00,130.28,564.00
41196105,110.00,100.69,9.31,0.00,0.00,0.00,21.86,110.00
41196779,687.62,557.21,130.41,0.00,0.00,0.00,96.27,687.62
41196898,798.42,775.17,23.25,0.00,0.00,0.00,58.14,0.00
41197357,399.39,321.81,77.58,0.00,0.00,0.00,57.15,399.39
41197385,697.32,524.64,141.19,31.49,31.49,0.00,90.73,697.32
41197398,481.39,417.03,64.36,0.00,0.00,0.00,111.18,481.39
41197422,1538.39,1227.92,310.47,0.00,0.00,0.00,134.20,1538.39
41197551,1365.23,1096.26,268.97,0.00,0.00,0.00,187.97,1365.23
41197711,2298.96,2232.00,66.96,0.00,0.00,0.00,167.40,2298.96
41197933,819.00,624.08,157.47,37.45,37.45,0.00,107.64,819.00
41218366,568.95,498.09,70.86,0.00,0.00,0.00,127.47,568.95
41225637,1921.81,1611.57,310.24,0.00,0.00,0.00,120.87,0.00
41225693,544.43,435.37,109.06,0.00,0.00,0.00,75.56,544.43
41225695,792.83,644.48,148.35,0.00,0.00,0.00,111.12,792.83
41225735,615.15,541.67,73.48,0.00,0.00,0.00,134.05,615.15
41226115,939.45,757.05,182.40,0.00,0.00,0.00,137.06,939.45
41226237,0.00,0.00,0.00,0.00,0.00,0.00,87.00,0.00
41226261,469.93,377.29,92.64,0.00,0.00,0.00,66.58,469.93
41226711,1352.96,1081.68,271.28,0.00,0.00,0.00,194.67,1352.96
41226785,560.04,447.69,112.35,0.00,0.00,0.00,77.65,560.04
41226801,625.72,540.59,85.13,0.00,0.00,0.00,144.69,625.72
41226803,95.00,86.96,8.04,0.00,0.00,0.00,18.77,95.00
41227073,824.17,665.72,158.45,0.00,0.00,0.00,118.02,824.17
41227075,565.37,449.99,115.38,0.00,0.00,0.00,78.40,565.37
41227088,351.27,313.72,37.55,0.00,0.00,0.00,72.51,351.27
41227413,593.86,474.47,119.39,0.00,0.00,0.00,82.20,593.86
41227588,1688.81,1350.31,338.50,0.00,0.00,0.00,247.75,1688.81
41227693,612.47,535.70,76.77,0.00,0.00,0.00,137.63,612.47
41227860,2003.11,1649.48,353.63,0.00,0.00,0.00,230.11,2003.11
41228056,967.40,874.40,93.00,0.00,0.00,0.00,133.25,967.40
41229255,957.55,704.97,196.18,56.40,56.40,0.00,121.39,957.55
41229441,412.42,356.29,56.13,0.00,0.00,0.00,95.07,412.42
41229443,95.00,86.96,8.04,0.00,0.00,0.00,18.77,95.00
41230199,666.23,540.18,126.05,0.00,0.00,0.00,93.38,666.23
41230903,585.84,458.97,117.70,9.17,9.17,0.00,79.57,585.84
41231080,926.50,725.74,178.99,21.77,21.77,0.00,125.28,926.50
41231324,1415.87,1121.21,294.66,0.00,0.00,0.00,192.15,1415.87
41231363,888.53,701.55,172.95,14.03,14.03,0.00,120.81,888.53
41232135,924.95,744.42,180.53,0.00,0.00,0.00,133.47,924.95
41232579,112.09,96.84,15.25,0.00,0.00,0.00,24.72,112.09
41232581,94.20,86.23,7.97,0.00,0.00,0.00,18.60,94.20
41233949,467.63,414.22,53.41,0.00,0.00,0.00,99.65,467.63
41234065,1614.41,1291.03,323.38,0.00,0.00,0.00,221.02,1614.41
41234167,123.10,109.58,13.52,0.00,0.00,0.00,24.98,123.10
41234317,1887.13,1503.37,383.76,0.00,0.00,0.00,275.98,1887.13
41235863,799.07,775.80,23.27,0.00,0.00,0.00,58.19,799.07
41236115,564.09,497.56,66.53,0.00,0.00,0.00,122.16,564.09
41236150,2155.96,1715.37,440.59,0.00,0.00,0.00,315.22,2155.96
41236167,190.33,164.43,25.90,0.00,0.00,0.00,43.12,190.33
41236173,150.74,137.98,12.76,0.00,0.00,0.00,32.92,0.00
41236369,874.19,644.24,178.40,51.55,51.55,0.00,111.07,874.19
41236817,2174.34,1728.10,446.24,0.00,0.00,0.00,303.86,2174.34
41236991,706.92,532.02,142.97,31.93,31.93,0.00,91.98,706.92
41237051,778.08,676.42,101.66,0.00,0.00,0.00,131.25,778.08
41237250,1548.37,1242.18,306.19,0.00,0.00,0.00,225.14,1548.37
41237363,697.39,544.94,141.55,10.90,10.90,0.00,94.18,697.39
41237365,509.01,407.54,101.47,0.00,0.00,0.00,70.83,509.01
41238838,1749.02,1511.02,238.00,0.00,0.00,0.00,406.85,1749.02
41238840,382.01,330.03,51.98,0.00,0.00,0.00,87.98,382.01
41238842,501.00,432.83,68.17,0.00,0.00,0.00,115.74,501.00
41239155,941.44,693.18,192.80,55.46,55.46,0.00,119.38,941.44
41239545,609.05,532.73,76.32,0.00,0.00,0.00,136.82,609.05
41239588,2542.51,2025.94,516.57,0.00,0.00,0.00,375.95,2542.51
41240041,1147.76,950.47,197.29,0.00,0.00,0.00,149.60,1147.76
41240043,1304.20,1043.16,261.04,0.00,0.00,0.00,186.56,1304.20
41240549,1742.84,1389.50,353.34,0.00,0.00,0.00,252.94,1742.84
41240818,700.49,568.55,131.94,0.00,0.00,0.00,99.37,700.49
41240976,1206.14,886.06,249.19,70.89,70.89,0.00,152.18,1206.14
41241559,1150.92,926.21,224.71,0.00,0.00,0.00,159.01,1150.92
41242477,1951.74,1557.06,394.68,0.00,0.00,0.00,210.15,1951.74
41242620,822.34,667.62,154.72,0.00,0.00,0.00,115.05,822.34
41242892,1892.44,1693.68,198.76,0.00,0.00,0.00,268.66,1892.44
41242954,1393.98,1114.60,279.38,0.00,0.00,0.00,208.78,1393.98
41242955,1023.38,812.23,211.15,0.00,0.00,0.00,139.62,1023.38
41243443,545.09,427.52,109.02,8.55,8.55,0.00,74.22,545.09
41243832,838.18,680.16,158.02,0.00,0.00,0.00,117.18,838.18
41243995,580.19,472.54,107.65,0.00,0.00,0.00,81.89,580.19
41244721,406.39,335.62,70.77,0.00,0.00,0.00,57.33,406.39
41244904,2101.61,1673.95,427.66,0.00,0.00,0.00,182.26,2101.61
41245039,645.55,519.69,115.47,10.39,10.39,0.00,91.00,645.55
41245127,1271.63,951.12,263.44,57.07,57.07,0.00,163.23,1271.63
41246005,431.55,343.44,88.11,0.00,0.00,0.00,59.24,431.55
41246013,672.96,550.19,122.77,0.00,0.00,0.00,95.08,672.96
41246910,1059.17,915.31,143.86,0.00,0.00,0.00,183.07,1059.17
41247565,4284.99,3393.02,891.97,0.00,0.00,0.00,351.58,4284.99
41248050,2087.73,1722.18,365.55,0.00,0.00,0.00,290.47,2087.73
41248077,560.98,448.54,112.44,0.00,0.00,0.00,77.79,560.98
41248733,639.83,510.48,129.35,0.00,0.00,0.00,88.32,639.83
41249435,831.07,665.09,152.68,13.30,13.30,0.00,114.61,831.07
41249455,316.20,289.43,26.77,0.00,0.00,0.00,0.00,316.20
41249515,1395.03,1354.40,40.63,0.00,0.00,0.00,101.58,1395.03
41250146,586.14,459.29,117.67,9.18,9.18,0.00,79.62,586.14
41250388,1427.24,1229.92,197.32,0.00,0.00,0.00,238.54,1427.24
41250511,570.04,455.77,105.16,9.11,9.11,0.00,79.03,570.04
41250580,159.19,150.00,9.19,0.00,0.00,0.00,20.63,159.19
41250899,4066.36,3220.87,845.49,0.00,0.00,0.00,348.29,4066.36
41250959,707.97,577.62,130.35,0.00,0.00,0.00,90.65,707.97
41252091,1514.93,1210.94,303.99,0.00,0.00,0.00,216.73,1514.93
41252535,2348.15,1827.94,410.53,109.68,109.68,0.00,312.26,2348.15
41253193,2282.93,1815.31,467.62,0.00,0.00,0.00,170.08,2282.93
41253434,4150.86,3289.43,861.43,0.00,0.00,0.00,392.18,4150.86
41255580,2144.57,1699.12,445.45,0.00,0.00,0.00,310.74,2144.57
41256079,242.24,194.28,47.96,0.00,0.00,0.00,34.39,242.24
41256085,732.13,596.73,135.40,0.00,0.00,0.00,102.99,732.13
41256233,900.92,729.51,171.41,0.00,0.00,0.00,125.56,900.92
41256393,1531.62,1433.20,98.42,0.00,0.00,0.00,211.57,1531.62
41256501,2675.55,2117.44,558.11,0.00,0.00,0.00,211.75,2675.55
41256505,2615.18,2070.38,544.80,0.00,0.00,0.00,277.86,2615.18
41256515,1405.24,1113.58,291.66,0.00,0.00,0.00,189.95,1405.24
41256516,2154.24,1710.32,443.92,0.00,0.00,0.00,171.05,2154.24
41257113,1068.69,920.30,148.39,0.00,0.00,0.00,178.66,1068.69
41257167,222.51,192.24,30.27,0.00,0.00,0.00,50.63,222.51
41257518,652.37,518.44,133.93,0.00,0.00,0.00,90.04,652.37
41257605,724.47,625.89,98.58,0.00,0.00,0.00,82.64,724.47
41257673,594.15,483.69,110.46,0.00,0.00,0.00,67.83,594.15
41258082,110.00,100.69,9.31,0.00,0.00,0.00,21.86,110.00
41258808,110.00,100.69,9.31,0.00,0.00,0.00,21.86,110.00
41259271,277.01,221.85,55.16,0.00,0.00,0.00,38.57,277.01
41259273,635.16,506.94,128.22,0.00,0.00,0.00,87.72,635.16
41259447,1644.53,1313.90,330.63,0.00,0.00,0.00,246.97,1644.53
41259593,787.58,591.68,160.39,35.51,35.51,0.00,102.13,787.58
41259907,1213.81,1063.31,150.50,0.00,0.00,0.00,198.56,1213.81
41260965,290.75,252.46,38.29,0.00,0.00,0.00,66.33,290.75
41261221,1891.64,1503.77,387.87,0.00,0.00,0.00,257.06,1891.64
41261351,761.53,619.95,141.58,0.00,0.00,0.00,106.94,761.53
41261872,1243.69,999.35,244.34,0.00,0.00,0.00,171.44,1243.69
41262007,780.65,634.86,145.79,0.00,0.00,0.00,109.48,780.65
41264154,1169.41,909.43,241.80,18.18,18.18,0.00,156.15,1169.41
41264574,704.13,560.95,143.18,0.00,0.00,0.00,96.91,704.13
41264950,626.56,500.14,126.42,0.00,0.00,0.00,86.57,626.56
41265479,663.91,519.38,134.15,10.38,10.38,0.00,89.84,663.91
41265625,589.78,471.20,118.58,0.00,0.00,0.00,81.64,589.78
41266049,913.52,757.96,155.56,0.00,0.00,0.00,110.16,913.52
41267054,502.49,400.58,101.91,0.00,0.00,0.00,70.03,502.49
41267319,836.56,665.37,171.19,0.00,0.00,0.00,114.66,836.56
41268933,1398.86,1160.68,238.18,0.00,0.00,0.00,173.97,1398.86
41269635,717.73,571.46,146.27,0.00,0.00,0.00,99.45,717.73
41269637,310.45,274.78,35.67,0.00,0.00,0.00,67.20,310.45
41270026,528.63,422.97,105.66,0.00,0.00,0.00,73.45,528.63
41270257,2945.53,2331.03,614.50,0.00,0.00,0.00,362.54,2945.53
41270464,109.03,87.07,21.96,0.00,0.00,0.00,15.07,109.03
41270891,1325.44,1089.63,235.81,0.00,0.00,0.00,151.35,1325.44
41270939,693.77,553.03,140.74,0.00,0.00,0.00,95.56,693.77
41271105,1500.67,1200.52,300.15,0.00,0.00,0.00,225.55,1500.67
41271319,477.97,383.24,94.73,0.00,0.00,0.00,66.69,477.97
41272537,939.54,759.88,179.66,0.00,0.00,0.00,130.73,939.54
41272745,3369.50,3148.40,221.10,0.00,0.00,0.00,489.43,3369.50
41273351,583.95,466.44,117.51,0.00,0.00,0.00,80.84,583.95
41273665,97.83,89.55,8.28,0.00,0.00,0.00,17.91,97.83
41274910,968.46,712.60,198.85,57.01,57.01,0.00,122.68,968.46
41275709,411.51,355.51,56.00,0.00,0.00,0.00,94.85,411.51
41275721,110.00,100.69,9.31,0.00,0.00,0.00,21.86,110.00
41276081,1483.73,1391.26,92.47,0.00,0.00,0.00,179.47,1483.73
41276310,770.86,504.78,161.36,0.00,0.00,0.00,104.72,770.86
41276710,145.30,133.00,12.30,0.00,0.00,0.00,26.60,145.30
41276968,982.16,793.64,188.52,0.00,0.00,0.00,136.47,982.16
41277455,566.96,453.21,113.75,0.00,0.00,0.00,78.59,566.96
41277711,775.11,571.77,157.60,45.74,45.74,0.00,98.74,775.11
41278018,2697.38,2099.28,472.14,125.96,125.96,0.00,368.20,2697.38
41278233,836.56,665.37,171.19,0.00,0.00,0.00,114.66,836.56
41278664,580.71,464.07,116.64,0.00,0.00,0.00,80.44,580.71
41278685,862.70,685.82,176.88,0.00,0.00,0.00,118.13,862.70
41278819,2344.38,1863.78,480.60,0.00,0.00,0.00,332.30,2344.38
41278871,677.35,540.02,137.33,0.00,0.00,0.00,93.35,677.35
41279147,1350.33,1236.00,114.33,0.00,0.00,0.00,247.20,1350.33
41279281,1186.96,984.52,202.44,0.00,0.00,0.00,142.72,1186.96
41279428,614.85,537.78,77.07,0.00,0.00,0.00,138.21,614.85
41279490,623.74,540.17,83.57,0.00,0.00,0.00,144.03,623.74
41279609,529.39,423.52,105.87,0.00,0.00,0.00,69.05,529.39
41279624,330.84,321.20,9.64,0.00,0.00,0.00,24.09,330.84
41280067,236.03,194.38,41.65,0.00,0.00,0.00,33.31,236.03
41280337,109.03,87.07,21.96,0.00,0.00,0.00,15.07,109.03
41280888,638.79,507.75,131.04,0.00,0.00,0.00,88.22,638.79
41281134,605.83,491.19,114.64,0.00,0.00,0.00,77.99,605.83
41281564,764.57,638.47,126.10,0.00,0.00,0.00,96.00,764.57
41281623,1770.80,1297.42,369.58,103.80,103.80,0.00,222.11,1770.80
41281821,254.25,205.20,49.05,0.00,0.00,0.00,35.99,254.25
41281911,841.95,669.41,172.54,0.00,0.00,0.00,115.35,841.95
41282387,560.63,448.03,112.60,0.00,0.00,0.00,77.71,560.63
41283303,0.00,0.00,0.00,0.00,0.00,0.00,21.19,0.00
41283983,663.20,578.52,84.68,0.00,0.00,0.00,150.20,663.20
41284150,1786.10,1641.16,144.94,0.00,0.00,0.00,260.67,1786.10
41284176,1678.76,1561.70,117.06,0.00,0.00,0.00,228.43,1678.76
41284382,796.74,633.94,162.80,0.00,0.00,0.00,109.32,796.74
41284635,685.88,545.16,129.82,10.90,10.90,0.00,94.23,685.88
41284637,775.34,617.06,158.28,0.00,0.00,0.00,106.44,775.34
41285484,766.82,623.86,142.96,0.00,0.00,0.00,107.60,766.82
41285536,595.48,475.58,119.90,0.00,0.00,0.00,82.40,595.48
41285756,406.03,394.20,11.83,0.00,0.00,0.00,29.57,406.03
41285937,730.35,607.96,122.39,0.00,0.00,0.00,89.90,730.35
41285949,872.63,707.16,165.47,0.00,0.00,0.00,121.77,872.63
41286230,0.00,0.00,0.00,0.00,0.00,0.00,160.00,0.00
41286234,2170.13,1784.16,385.97,0.00,0.00,0.00,301.63,2170.13
41286236,0.00,0.00,0.00,0.00,0.00,0.00,160.00,0.00
41286239,2159.39,1775.35,384.04,0.00,0.00,0.00,299.95,2159.39
41286342,3816.18,3634.20,181.98,0.00,0.00,0.00,483.00,3816.18
41286361,746.04,651.09,94.95,0.00,0.00,0.00,168.79,746.04
41286637,780.76,621.47,159.29,0.00,0.00,0.00,107.20,780.76
41286861,241.08,193.36,47.72,0.00,0.00,0.00,34.23,241.08
41286959,2143.92,1711.35,432.57,0.00,0.00,0.00,314.69,2143.92
41287219,880.20,724.77,155.43,0.00,0.00,0.00,102.09,880.20
41287225,758.09,603.51,154.58,0.00,0.00,0.00,104.14,758.09
41287267,2825.86,2531.57,294.29,0.00,0.00,0.00,533.13,2825.86
41287369,623.20,497.30,125.90,0.00,0.00,0.00,86.09,623.20
41287551,1837.92,1607.05,230.87,0.00,0.00,0.00,168.18,1837.92
41287929,1861.67,1807.45,54.22,0.00,0.00,0.00,135.56,0.00
41288361,693.26,552.70,140.56,0.00,0.00,0.00,95.51,693.26
41288502,2577.19,2047.39,529.80,0.00,0.00,0.00,377.01,2577.19
41288723,1667.85,1322.27,345.58,0.00,0.00,0.00,239.35,1667.85
41288779,2385.62,2238.40,147.22,0.00,0.00,0.00,295.39,2385.62
41288970,1742.88,1510.37,232.51,0.00,0.00,0.00,171.87,1742.88
41289352,3976.02,3795.96,180.06,0.00,0.00,0.00,417.05,3976.02
41290957,210.00,192.22,17.78,0.00,0.00,0.00,28.95,210.00
41291091,496.26,396.02,100.24,0.00,0.00,0.00,55.12,496.26
41291196,1368.47,1084.23,284.24,0.00,0.00,0.00,130.12,1368.47
41291974,1168.94,936.90,232.04,0.00,0.00,0.00,167.45,1168.94
41292201,87.99,80.54,7.45,0.00,0.00,0.00,9.06,87.99
41292277,285.84,228.80,57.04,0.00,0.00,0.00,39.75,285.84
41292489,441.81,353.25,88.56,0.00,0.00,0.00,65.59,0.00
41292553,287.15,229.82,57.33,0.00,0.00,0.00,39.92,287.15
41293335,887.30,718.76,168.54,0.00,0.00,0.00,123.74,887.30
41294039,2390.69,1893.29,497.40,0.00,0.00,0.00,302.80,2390.69
41294041,2390.69,1893.29,497.40,0.00,0.00,0.00,302.80,2390.69
41294043,2390.69,1893.29,497.40,0.00,0.00,0.00,302.80,2390.69
41294674,1842.41,1465.34,377.07,0.00,0.00,0.00,279.19,1842.41
41294798,107.92,93.23,14.69,0.00,0.00,0.00,24.04,107.92
41294804,110.00,100.69,9.31,0.00,0.00,0.00,21.86,110.00
41295868,479.23,376.78,94.91,7.54,7.54,0.00,65.60,479.23
41296001,1937.25,1544.62,392.63,0.00,0.00,0.00,284.02,1937.25
41296159,932.52,774.38,158.14,0.00,0.00,0.00,112.46,932.52
41296813,714.70,569.42,145.28,0.00,0.00,0.00,98.34,714.70
41296970,696.56,555.11,141.45,0.00,0.00,0.00,95.92,696.56
41297306,882.83,726.93,155.90,0.00,0.00,0.00,102.38,882.83
41297886,186.64,161.25,25.39,0.00,0.00,0.00,42.12,186.64
41297888,95.00,86.96,8.04,0.00,0.00,0.00,18.77,95.00
41298169,1185.02,950.38,234.64,0.00,0.00,0.00,163.47,1185.02
41298305,2390.16,1892.90,497.26,0.00,0.00,0.00,342.77,2390.16
41298309,1515.55,1252.64,262.91,0.00,0.00,0.00,209.34,1515.55
41298412,1561.77,1237.31,324.46,0.00,0.00,0.00,224.35,1561.77
41299555,1155.01,958.21,196.80,0.00,0.00,0.00,139.17,1155.01
41299647,1938.06,1645.09,243.62,49.35,49.35,0.00,172.91,1938.06
41299965,813.27,634.30,166.28,12.69,12.69,0.00,109.38,813.27
41300035,1098.55,871.47,227.08,0.00,0.00,0.00,149.70,1098.55
41300210,1363.34,1090.09,273.25,0.00,0.00,0.00,197.73,1363.34
41300415,1465.77,1160.64,305.13,0.00,0.00,0.00,198.85,1465.77
41300638,302.31,261.17,41.14,0.00,0.00,0.00,69.25,302.31
41300689,260.07,230.49,24.97,4.61,4.61,0.00,50.03,260.07
41301148,110.00,100.69,9.31,0.00,0.00,0.00,21.86,110.00
41301286,381.68,340.00,41.68,0.00,0.00,0.00,79.60,381.68
41301456,481.40,398.69,82.71,0.00,0.00,0.00,44.30,481.40
41302031,1225.14,952.42,253.68,19.04,19.04,0.00,163.46,1225.14
41302140,226.74,184.55,42.19,0.00,0.00,0.00,32.34,226.74
41302219,568.68,454.55,114.13,0.00,0.00,0.00,78.82,568.68
41302393,2538.67,1868.83,520.34,149.50,149.50,0.00,344.48,2538.67
41302596,958.60,829.52,129.08,0.00,0.00,0.00,161.60,958.60
41303423,984.38,800.10,168.28,16.00,16.00,0.00,115.85,984.38
41303971,634.97,508.06,126.91,0.00,0.00,0.00,88.28,634.97
41304689,654.97,521.39,123.15,10.43,10.43,0.00,90.19,654.97
41304758,700.82,527.19,141.99,31.64,31.64,0.00,91.17,700.82
41304772,734.49,611.34,123.15,0.00,0.00,0.00,90.36,734.49
41304893,719.51,585.19,134.32,0.00,0.00,0.00,100.69,719.51
41305065,107.99,98.85,9.14,0.00,0.00,0.00,21.31,107.99
41305138,926.38,725.54,157.31,43.53,43.53,0.00,105.78,926.38
41305839,1158.92,916.98,241.94,0.00,0.00,0.00,157.79,1158.92
41306378,3145.95,2488.34,657.61,0.00,0.00,0.00,452.94,3145.95
41306797,363.21,300.71,62.50,0.00,0.00,0.00,44.65,363.21
41307745,773.00,624.16,148.84,0.00,0.00,0.00,107.66,773.00
41308036,1514.13,1209.07,305.06,0.00,0.00,0.00,220.71,1514.13
41308319,435.20,396.00,39.20,0.00,0.00,0.00,0.00,435.20
41309246,1648.43,1304.25,344.18,0.00,0.00,0.00,223.27,1648.43
41310017,592.97,512.30,80.67,0.00,0.00,0.00,137.05,592.97
41310027,1352.52,1071.24,281.28,0.00,0.00,0.00,183.66,1352.52
41310046,197.96,177.58,20.38,0.00,0.00,0.00,40.94,197.96
41310556,1297.92,1026.41,271.51,0.00,0.00,0.00,176.42,1297.92
41310565,177.66,153.50,24.16,0.00,0.00,0.00,40.17,177.66
41310577,95.00,86.96,8.04,0.00,0.00,0.00,18.77,95.00
41310611,110.00,100.69,9.31,0.00,0.00,0.00,21.86,110.00
41310623,219.78,178.83,40.95,0.00,0.00,0.00,31.36,219.78
41310627,1182.44,1025.37,157.07,0.00,0.00,0.00,252.26,1182.44
41310732,1540.38,1274.27,266.11,0.00,0.00,0.00,199.58,1540.38
41310757,1002.39,804.79,197.60,0.00,0.00,0.00,138.36,1002.39
41310763,593.17,519.05,74.12,0.00,0.00,0.00,133.14,593.17
41310992,754.55,609.61,144.94,0.00,0.00,0.00,105.18,754.55
41311020,130.34,103.83,26.51,0.00,0.00,0.00,17.92,130.34
41311022,95.00,86.96,8.04,0.00,0.00,0.00,18.77,95.00
41311122,1191.63,953.50,238.13,0.00,0.00,0.00,131.28,1191.63
41311156,2488.78,1975.05,513.73,0.00,0.00,0.00,359.06,2488.78
41311186,1358.79,1074.36,284.43,0.00,0.00,0.00,183.94,1358.79
41311188,1510.41,1193.66,316.75,0.00,0.00,0.00,204.22,1510.41
41311217,553.58,484.83,68.75,0.00,0.00,0.00,123.88,553.58
41311478,487.55,427.80,59.75,0.00,0.00,0.00,108.50,487.55
41311667,1155.01,958.21,196.80,0.00,0.00,0.00,139.17,1155.01
41311671,1561.77,1237.31,324.46,0.00,0.00,0.00,224.35,1561.77
41311739,660.75,530.97,129.78,0.00,0.00,0.00,90.80,660.75
41311916,110.00,100.69,9.31,0.00,0.00,0.00,21.86,110.00
41311972,2472.56,1820.38,506.55,145.63,145.63,0.00,333.72,2472.56
41311983,3379.99,2682.92,697.07,0.00,0.00,0.00,518.73,3379.99
41312292,757.48,602.96,154.52,0.00,0.00,0.00,104.05,757.48
41312307,762.54,620.54,142.00,0.00,0.00,0.00,107.04,762.54
41312391,646.01,514.70,131.31,0.00,0.00,0.00,88.51,646.01
41312969,1602.84,1278.25,324.59,0.00,0.00,0.00,218.86,1602.84
41313033,560.31,447.91,112.40,0.00,0.00,0.00,77.68,560.31
41315361,570.09,455.62,114.47,0.00,0.00,0.00,79.00,570.09
41315722,1782.73,1426.12,356.61,0.00,0.00,0.00,260.08,1782.73
41315725,759.63,621.97,137.66,0.00,0.00,0.00,109.01,759.63
41318770,892.04,708.95,183.09,0.00,0.00,0.00,122.07,892.04
41319262,611.91,487.05,124.86,0.00,0.00,0.00,83.99,611.91
41319472,766.87,619.80,147.07,0.00,0.00,0.00,110.40,766.87
41320769,1304.30,1033.59,270.71,0.00,0.00,0.00,177.26,1304.30
41321965,496.03,397.22,98.81,0.00,0.00,0.00,69.08,496.03
41323338,782.83,610.92,159.70,12.21,12.21,0.00,105.40,782.83
41324489,1848.74,1466.98,381.76,0.00,0.00,0.00,240.76,1848.74
41324593,1337.74,1064.37,273.37,0.00,0.00,0.00,180.33,1337.74
41325209,817.11,663.55,153.56,0.00,0.00,0.00,114.35,817.11
41325628,849.68,684.58,165.10,0.00,0.00,0.00,117.93,849.68
41326647,749.51,597.04,152.47,0.00,0.00,0.00,103.04,749.51
41327335,915.81,763.08,152.73,0.00,0.00,0.00,113.33,915.81
41327416,2014.79,1663.21,351.58,0.00,0.00,0.00,280.52,2014.79
41328036,710.13,650.00,60.13,0.00,0.00,0.00,0.00,710.13
41328077,1036.70,836.32,200.38,0.00,0.00,0.00,143.72,1036.70
41328177,755.38,622.42,132.96,0.00,0.00,0.00,88.27,755.38
41328499,848.38,692.62,155.76,0.00,0.00,0.00,120.46,848.38
41329021,1996.21,1641.84,354.37,0.00,0.00,0.00,265.59,1996.21
41329045,1682.28,1337.84,344.44,0.00,0.00,0.00,242.98,1682.28
41329062,3047.34,2500.18,547.16,0.00,0.00,0.00,379.60,3047.34
41329070,1108.76,915.24,193.52,0.00,0.00,0.00,131.39,1108.76
41329082,2090.04,1718.86,371.18,0.00,0.00,0.00,283.45,2090.04
41329093,1840.38,1514.48,325.90,0.00,0.00,0.00,246.62,1840.38
41329289,480.63,387.37,93.26,0.00,0.00,0.00,67.08,480.63
41329334,1276.42,1011.58,264.84,0.00,0.00,0.00,173.52,1276.42
41330648,2873.96,2273.77,600.19,0.00,0.00,0.00,419.70,2873.96
41330658,3351.78,2651.09,700.69,0.00,0.00,0.00,491.34,3351.78
41330672,2267.12,1863.96,403.16,0.00,0.00,0.00,312.09,2267.12
41330871,602.74,481.62,121.12,0.00,0.00,0.00,83.42,602.74
41331362,3487.05,2764.34,722.71,0.00,0.00,0.00,418.24,3487.05
41331498,3488.34,3193.00,295.34,0.00,0.00,0.00,638.60,3488.34
41332349,1157.32,932.42,224.90,0.00,0.00,0.00,167.16,1157.32
41332371,895.13,724.88,170.25,0.00,0.00,0.00,124.77,895.13
41332412,1812.64,1445.69,366.95,0.00,0.00,0.00,273.87,1812.64
41332589,871.05,692.56,178.49,0.00,0.00,0.00,119.28,871.05
41333085,1298.92,1049.04,249.88,0.00,0.00,0.00,191.04,1298.92
41333307,1252.06,1003.68,248.38,0.00,0.00,0.00,161.87,1252.06
41333341,1099.05,872.00,227.05,0.00,0.00,0.00,149.79,1099.05
41333476,1276.48,1057.84,218.64,0.00,0.00,0.00,152.81,1276.48
41333858,685.06,515.56,138.56,30.94,30.94,0.00,89.19,685.06
41333942,1063.56,858.59,204.97,0.00,0.00,0.00,148.61,1063.56
41334385,755.59,599.65,155.94,0.00,0.00,0.00,103.85,755.59
41335015,276.73,253.31,23.42,0.00,0.00,0.00,50.66,276.73
41335740,449.34,361.11,88.23,0.00,0.00,0.00,63.83,449.34
41336728,2153.87,1617.98,438.81,97.08,97.08,0.00,310.02,2153.87
41336787,162.84,140.69,22.15,0.00,0.00,0.00,36.71,162.84
41337213,95.00,86.96,8.04,0.00,0.00,0.00,18.77,95.00
