guid_fid,blockretours_id,GUID,aantal,communicatietekst
24521619,72521793,f8bceaaa-f6d0-4605-b7d0-3a932b20abcb,1,
24521622,72521796,0f17b4f9-d684-4db5-a2d0-5c7b661a6b56,1,
24521625,72521799,82250168-ad2d-4ed8-bdd2-cf93e2d74038,1,
24521628,72521802,bce98d8a-a03b-4da6-9090-b2865e3b4664,1,
24521631,72521805,641d1297-766c-40f5-9510-86fc544dc0e4,1,
24521634,72521808,8cc8f8b3-7cf7-49ad-a56b-5932b84c6e02,1,
24521713,72521811,3d82fd56-c1c8-40fd-8fd0-086bb50ecfeb,1,
24521716,72521814,769a3b11-dc5f-47a6-b4d0-f4ff82ee794b,1,
24522277,72522700,PSII-326922652-001,1,"Onderwerp: Geschil van M&mOp datum van 15/11/2022 op het contract 010624102450Onze referentie: 0604J1475801Gelieve de bijgevoegde brief aan uw cliënt te bezorgen. Wij danken u."
24522309,72522778,PSII-326923707-001,1,"Onderwerp: Geschil van Service GroupOp datum van 13/06/2022 op het contract 010624111247Onze referentie: 0603J5889701Gelieve de bijgevoegde brief aan uw cliënt te bezorgen. Wij danken u."
24524224,72530263,2bacfe14-9158-41fc-a0e0-efa834caf28d,4,
24524332,72530418,21467d43-ca56-4d97-9f65-c72db5e13472,4,
24524818,72531310,1456160b-d5fc-4437-9bec-b94a795257d5,6,
24524823,72531330,e95ab54f-0285-40fb-87f8-57d63cc073fd,2,
24524826,72531333,acc4ce9c-76ba-4a07-b43a-eda52c27cec1,8,
24525019,72531609,52b97964-10a3-42b9-b858-7d452ab3d236,6,
24525505,72532612,03a0c687-76fd-4618-b01f-2ec8a04f3a9e,6,
24527065,72535003,aef43055-2679-44ef-a68a-7bda248cf487,1,
24527557,72536220,031fbfce-0353-45ce-aff8-8794e3a378cc,1,
24527560,72536223,b2569415-e7cf-4835-bdf2-6ce0170a2542,1,
24527563,72536226,91a421e1-ea7f-4844-bd85-8d19c9b8fa84,4,
24527572,72536235,2728791d-8699-4495-9c7b-d66b40fd4aa0,1,
24529399,72539635,PSII-327053575-01,1,"We zenden u in bijlage één of meer documenten betreffende het contract"
24530856,72542707,5963ed6c-d5c4-43e6-9a1b-fa49ac2a9a09,7,
24530934,72542809,ebbec829-0188-4a9e-9aab-7b0a2459da90,1,
24531037,72542991,CAE46E34DD234A749CD8D9FAAE4B7A02,1,
24531544,72543967,PSII-327187036-001,1,"Onderwerp: Geschil van M&mOp datum van 13/12/2022 op het contract 010624102450Onze referentie: 0604J3481901Gelieve de bijgevoegde brief aan uw cliënt te bezorgen. Wij danken u."
