bet_id,soort_vergoeding,waarde,max_periode
140817321,,0,0
140817469,,0,0
140817577,,0,0
140817826,,0,0
140818179,,0,0
140818255,,0,0
140818844,,0,0
140818848,,0,0
140818995,,0,0
140818997,,0,0
140819005,,0,0
140819035,,0,0
140819109,,0,0
140834380,,0,0
140834383,,0,0
140834447,,0,0
140834540,,0,0
140835169,,0,0
140835299,,0,0
140835437,,0,0
140835557,,0,0
140835559,,0,0
140835670,,0,0
140835718,,0,0
140836188,,0,0
140836334,,0,0
140836339,,0,0
140836341,,0,0
140836356,,0,0
140836659,,0,0
140837029,,0,0
140837745,,0,0
140837884,,0,0
140837929,,0,0
140838213,,0,0
140838225,,0,0
140838229,,0,0
140838247,,0,0
140838376,,0,0
140838407,,0,0
140838412,,0,0
