ft_id,fn_id,bet_id,contract_id,schade_id,nummer,datumtijd,plaintext,dropdown
9791121,10424,126004853,,,,,,
9791136,10424,126004869,,,,,,
9791151,10424,126004881,,,,,,
9791166,10424,126004897,,,,,,
9791184,10424,126004933,,,,,,
9791199,10424,126004937,,,,,,
9791214,10424,126005605,,,,,,
9791229,10424,126005137,,,,,,
9791244,10424,126005145,,,,,,
9791259,10424,126005245,,,,,,
9791274,10424,126005257,,,,,,
9791289,10424,126005293,,,,,,
9791304,10424,126005337,,,,,,
9791319,10424,126005353,,,,,,
9791334,10424,126005381,,,,,,
9791349,10424,126005401,,,,,,
9791364,10424,126005445,,,,,,
9791379,10424,126005453,,,,,,
9791409,10424,126005613,,,,,,
9791424,10424,126022502,,,,,,
9791439,10424,126027120,,,,,,
9791457,10424,126047562,,,,,,
9791472,10424,126047571,,,,,,
9791502,10424,126047577,,,,,,
9791517,10424,126047580,,,,,,
9791532,10424,126047650,,,,,,
9791547,10424,126049345,,,,,,
9791577,10424,126050805,,,,,,
9791592,10424,126051142,,,,,,
9791610,10424,126053689,,,,,,
9791625,10424,126088564,,,,,,
9791640,10424,137995269,,,,,,
9791655,10424,134575415,,,,,,
9791670,10424,134574457,,,,,,
9791685,10424,134562070,,,,,,
9791700,10424,134730823,,,,,,
9791715,10424,134611295,,,,,,
9791730,10424,134510089,,,,,,
9791754,10424,134509754,,,,,,
9791767,10424,134461189,,,,,,
9791782,10424,134413672,,,,,,
9791797,10424,134342036,,,,,,
9791812,10424,134331871,,,,,,
9791890,10424,132717668,,,,,,
9791905,10424,132733812,,,,,,
9791920,10424,132750666,,,,,,
9791935,10424,132753434,,,,,,
9791950,10424,134178698,,,,,,
9791964,10424,138001605,,,2024,,,
9791977,10424,134002434,,,,,,
9791995,10424,133999815,,,,,,
9792021,10424,132788721,,,,,,
9792066,10424,133000214,,,,,,
9792079,10424,133151649,,,,,,
9792094,10424,133390352,,,,,,
9792109,10424,133618079,,,,,,
9792136,10424,133984773,,,,,,
9794901,10424,138003114,,,,,,
9795864,10424,126310869,,,,,,
9795879,10424,126406570,,,,,,
9795894,10424,126380591,,,,,,
9795912,10424,126465896,,,,,,
9795927,10424,126797363,,,,,,
9795942,10424,127049306,,,,,,
9795957,10424,128678727,,,,,,
9795984,10424,128779604,,,,,,
9796011,10424,126120437,,,,,,
9796026,10424,130740923,,,,,,
9796041,10424,133126784,,,,,,
9796123,10424,134853514,,,,,,
9796138,10424,135164739,,,,,,
9796153,10424,136517170,,,,,,
9796210,10424,136888771,,,,,,
9796225,10424,137012998,,,,,,
9796240,10424,137173318,,,,,,
9796270,10424,137770498,,,,,,
9796300,10424,137938221,,,,,,
9796330,10424,126171961,,,,,,
9796344,10424,134609294,,,,,,
9796359,10424,132649109,,,,,,
9796374,10424,132648422,,,,,,
9796389,10424,132602502,,,,,,
9796404,10424,132602448,,,,,,
9796419,10424,132602445,,,,,,
9796434,10424,132602276,,,,,,
9796449,10424,129323762,,,,,,
9796467,10424,132413333,,,,,,
9796482,10424,132363296,,,,,,
9796509,10424,132078078,,,,,,
9796524,10424,132024848,,,,,,
9796539,10424,133509162,,,,,,
9796560,10424,131622335,,,,,,
9796578,10424,131622293,,,,,,
9796593,10424,132603627,,,,,,
9796606,10424,131523821,,,,,,
9796621,10424,131602254,,,,,,
9796636,10424,131415645,,,,,,
9796651,10424,131415498,,,,,,
9796666,10424,131405151,,,,,,
9796681,10424,131373618,,,,,,
9796699,10424,131334153,,,,,,
9796714,10424,131306853,,,,,,
9796729,10424,130994822,,,,,,
9796744,10424,130991447,,,,,,
9796759,10424,130564748,,,,,,
9796774,10424,130488951,,,,,,
9796789,10424,130351541,,,,,,
9796804,10424,130260002,,,,,,
9796819,10424,130215291,,,,,,
9796834,10424,130186098,,,,,,
9796864,10424,131418141,,,,,,
9796879,10424,130007094,,,,,,
9796894,10424,129879419,,,,,,
9796909,10424,129845061,,,,,,
9796924,10424,129838163,,,,,,
9796954,10424,129417581,,,,,,
9796969,10424,129416612,,,,,,
9796999,10424,129405368,,,,,,
9797179,10424,125923103,,,,,,
9798027,10424,138023019,,,,,,
9798057,10424,138023016,,,2025,,,
9798820,10424,138023395,,,,,,
9798975,10424,125970443,,,,,,
9799008,10424,135636610,,,,,,
9799023,10424,136254286,,,,,,
9799038,10424,136291582,,,,,,
9799053,10424,136481737,,,,,,
9799107,10424,129314715,,,,,,
9799197,10424,128880146,,,,,,
9799224,10424,126132562,,,,,,
9799260,10424,126179035,,,,,,
9799278,10424,126189622,,,,,,
9799293,10424,127055117,,,,,,
9799311,10424,126859236,,,,,,
9799326,10424,126859227,,,,,,
9799344,10424,126701726,,,,,,
9799417,10424,136884695,,,,,,
9801612,10424,138069111,,,,,,
9802236,10424,138087177,,,,,,
9802288,10424,138087217,,,,,,
9803670,10424,126107215,,,,,,
9803790,10424,126212935,,,,,,
9804114,10424,138088431,,,,,,
9804261,10424,138088557,,,,,,
9804274,10424,137038429,,,,,,
9806455,10424,136884640,,,,,,
9806563,10424,138090394,,,,,,
9806631,10424,138090435,,,,,,
9808041,10424,126006013,,,,,,
9808091,10424,132974720,,,,,,
9808514,10424,126049093,,,,,,
9808732,10424,138110636,,,,,,
9809331,10424,126129488,,,,,,
9809346,10424,126129430,,,,,,
9809489,10424,137518912,,,,,,
9809504,10424,126129424,,,,,,
9809522,10424,126122011,,,,,,
9809664,10424,126116741,,,,,,
9809694,10424,137988334,,,,,,
9809709,10424,126111210,,,,,,
9809727,10424,126112649,,,,,,
9809742,10424,126088362,,,,,,
9809760,10424,126080407,,,,,,
9809790,10424,126111535,,,,,,
9809805,10424,126004589,,,,,,
9811230,10424,125970447,,,,,,
9811943,10424,129323193,,,,,,
9812028,10424,136992511,,,,,,
9816104,10424,126424694,,,,,,
9816179,10424,138182520,,,,,,
9817226,10424,138183161,,,,,,
9818309,10424,138183707,,,,,,
9818327,10424,138183710,,,,,,
9818541,10424,126092093,,,,,,
9818652,10424,126089502,,,,,,
9818667,10424,126004841,,,,,,
9818682,10424,126005589,,,,,,
9818697,10424,126072558,,,,,,
9818718,10424,137999152,,,,,,
9818745,10424,126091841,,,,,,
9818805,10424,137988391,,,2024,,,
9818823,10424,126072591,,,,,,
9818847,10424,126089473,,,,,,
9818868,10424,126005769,,,,,,
9818885,10424,126072095,,,,,,
9818900,10424,126004493,,,,,,
9818915,10424,126089514,,,,,,
9818979,10424,126089765,,,,,,
9818996,10424,126090283,,,,,,
9819011,10424,126005417,,,,,,
9819041,10424,126090755,,,,,,
9819056,10424,126090759,,,,,,
9819116,10424,126095193,,,,,,
9819150,10424,126004461,,,,,,
9819165,10424,126091393,,,,,,
9819180,10424,126090851,,,,,,
9819195,10424,126090917,,,,,,
9819281,10424,126004569,,,,,,
9819296,10424,129385442,,,,,,
9819311,10424,133507919,,,,,,
9819371,10424,133507913,,,,,,
9819386,10424,133743879,,,,,,
9819401,10424,129401852,,,,,,
9819428,10424,131413725,,,,,,
9819443,10424,138001452,,,,,,
9819476,10424,126121276,,,,,,
9819506,10424,126118132,,,,,,
9819521,10424,129268668,,,,,,
9819536,10424,129715944,,,,,,
9819551,10424,134748105,,,,,,
9819566,10424,137172241,,,,,,
9819581,10424,126004573,,,,,,
9819596,10424,126004577,,,,,,
9819611,10424,132126953,,,,,,
9819626,10424,126119852,,,,,,
9819692,10424,137031496,,,,,,
9819707,10424,126111001,,,,,,
9819722,10424,126117854,,,,,,
9819737,10424,126117857,,,,,,
9819752,10424,126120340,,,,,,
9819782,10424,132124356,,,,,,
9819797,10424,132597051,,,,,,
9819812,10424,137245984,,,,,,
9819827,10424,137593166,,,,,,
9819842,10424,128986877,,,,,,
9819872,10424,137056754,,,,,,
9819887,10424,137248478,,,,,,
9819902,10424,130080927,,,,,,
9819917,10424,132359585,,,,,,
9819932,10424,133644768,,,,,,
9819962,10424,132212735,,,,,,
9819977,10424,135367946,,,,,,
9819992,10424,127057632,,,,,,
9820007,10424,132350282,,,2024,,,
9820022,10424,137971182,,,,,,
9820037,10424,128783868,,,,,,
9820052,10424,126701729,,,,,,
9820067,10424,137169847,,,,,,
9820082,10424,137245195,,,,,,
9820097,10424,133926500,,,,,,
9820190,10424,137153542,,,,,,
9820205,10424,137192593,,,,,,
9820220,10424,130368858,,,,,,
9820235,10424,126170768,,,,,,
9820250,10424,135165581,,,,,,
9820265,10424,137245900,,,,,,
9820283,10424,136105075,,,,,,
9820298,10424,137989683,,,,,,
9820316,10424,126308475,,,,,,
9820331,10424,136364741,,,,,,
9820346,10424,136011373,,,,,,
9820361,10424,135352508,,,,,,
9820376,10424,127044723,,,,,,
9821634,10424,126717518,,,,,,
9821883,10424,126006005,,,,,,
9822513,10424,138086970,,,,,,
9823778,10424,137038058,,,,,,
9823917,10424,136514705,,,,,,
9824681,10424,138255272,,,,,,
9832761,10424,138263277,,,,,,
9833470,10424,128785077,,,,,,
9835651,10424,138339748,,,2024,,,
9837312,10424,134707024,,,,,,
9838515,10424,138401091,,,2022,,,
9840603,10424,128873835,,,,,,
9841170,10424,126132646,,,,,,
9842626,10424,138425973,,,2024,,,
9842641,10424,138425980,,,,,,
9843607,10424,137477614,,,,,,
9843717,10424,129256074,,,,,,
9843927,10424,126270186,,,,,,
9844347,10424,132871160,,,,,,
9844722,10424,138086967,,,2024,,,
9844779,10424,129405278,,,,,,
9846694,10424,132999417,,,,,,
9846735,10424,126005477,,,,,,
9847462,10424,138543766,,,,,,
9847882,10424,126004757,,,,,,
9848521,10424,126004545,,,,,,
9848578,10424,126004437,,,,,,
9848670,10424,138320308,,,2024,,,
9850213,10424,126005433,,,2024,,,
9851542,10424,138596110,,,,,,
9851557,10424,138596116,,,,,,
9852703,10424,133526964,,,,,,
9852912,10424,137998360,,,,,,
9853230,10424,138000739,,,,,,
9853588,10424,126812610,,,,,,
9853731,10424,138598086,,,,,,
9855472,10424,129878355,,,,,,
9856734,10424,126712901,,,,,,
9857466,10424,133263429,,,,,,
9858733,10424,138658420,,,,,,
9860793,10424,138659706,,,2024,,,
9861663,10424,137500256,,,,,,
9861951,10424,138660744,,,,,,
9872521,10424,138666408,,,,,,
9872560,10424,136514530,,,,,,
9873025,10424,126004845,,,,,,
9873279,10424,126005729,,,,,,
9874221,10424,138675687,,,,,,
9874554,10424,138675828,,,,,,
9874860,10424,129395094,,,,,,
9874989,10424,138676011,,,,,,
9875004,10424,136888234,,,,,,
9875832,10424,126005277,,,,,,
9876012,10424,129386448,,,,,,
9876115,10424,138677113,,,,,,
9876424,10424,138677079,,,,,,
9876439,10424,138677395,,,,,,
9877581,10424,138688605,,,2023,,,
9878658,10424,138659503,,,,,,
9878734,10424,126118112,,,,,,
9878851,10424,126315194,,,,,,
9878866,10424,126004445,,,,,,
9878881,10424,126005493,,,,,,
9878899,10424,126005585,,,,,,
9878920,10424,134483368,,,,,,
9878935,10424,127071850,,,,,,
9878953,10424,132212738,,,,,,
9878968,10424,128785052,,,,,,
9878989,10424,126005377,,,,,,
9879004,10424,126004741,,,,,,
9879019,10424,126004605,,,,,,
9879034,10424,126004797,,,,,,
9879049,10424,126005617,,,,,,
9879064,10424,126107473,,,,,,
9879079,10424,126005737,,,,,,
9879094,10424,126004929,,,,,,
9879109,10424,126005485,,,,,,
9880872,10424,126130243,,,,,,
9881437,10424,136786570,,,,,,
9881461,10424,136889468,,,,,,
9881568,10424,137263313,,,,,,
9881601,10424,138691441,,,,,,
9882594,10424,138692289,,,,,,
9882777,10424,126110487,,,,,,
9882922,10424,138691639,,,,,,
9883288,10424,138693073,,,2022,,,
9883306,10424,138693076,,,2021,,,
9883758,10424,135803329,,,,,,
9884529,10424,138694242,,,,,,
9885438,10424,138695538,,,,,,
9886986,10424,138696702,,,,,,
9887250,10424,126004549,,,,,,
9887550,10424,138697400,,,,,,
9888477,10424,138698385,,,,,,
9891294,10424,126220603,,,,,,
9893190,10424,138712050,,,,,,
9893546,10424,125935707,,,,,,
9894996,10424,138713442,,,2023,,,
9896370,10424,138714831,,,,,,
9896385,10424,138714834,,,,,,
9901952,10424,137370278,,,,,,
9902129,10424,138720101,,,2024,,,
9904671,10424,136804423,,,,,,
9904854,10424,132788060,,,,,,
9905364,10424,138721899,,,,,,
9905472,10424,138722055,,,2024,,,
9905589,10424,126134770,,,,,,
9907691,10424,138722807,,,,,,
9909462,10424,138723117,,,,,,
9909879,10424,137988501,,,,,,
9911004,10424,126005009,,,,,,
9911340,10424,138724260,,,,,,
9918416,10424,138725249,,,,,,
9918948,10424,132839535,,,,,,
9919610,10424,136500220,,,,,,
9920982,10424,138727053,,,,,,
9921012,10424,138727050,,,2024,,,
9921119,10424,126089018,,,,,,
9922332,10424,138727881,,,,,,
9923340,10424,138728840,,,,,,
9923409,10424,138728904,,,2023,,,
9925305,10424,126080382,,,,,,
9925464,10424,138698387,,,,,,
9926193,10424,127057424,,,,,,
9926874,10424,132444938,,,,,,
9927746,10424,138714432,,,2024,,,
9927959,10424,135002744,,,,,,
9928716,10424,138733449,,,,,,
9929643,10424,138733443,,,,,,
9931467,10424,138754368,,,,,,
9931614,10424,138754782,,,,,,
9932499,10424,137980983,,,,,,
9935270,10424,138757292,,,,,,
9936306,10424,138758334,,,,,,
9936434,10424,138089550,,,2024,,,
9938007,10424,138759534,,,,,,
9938747,10424,138760068,,,2022,,,
9940235,10424,138760716,,,,,,
9940455,10424,126116677,,,,,,
9942156,10424,137237644,,,,,,
9942423,10424,138763077,,,,,,
9943101,10424,136514713,,,,,,
9943436,10424,137264786,,,,,,
9943509,10424,138764151,,,,,,
9943551,10424,138764175,,,,,,
9943566,10424,138764153,,,2024,,,
9944165,10424,138765167,,,,,,
9944463,10424,138765462,,,,,,
9944534,10424,138765501,,,,,,
9944597,10424,138765291,,,,,,
9945563,10424,138762969,,,,,,
9945834,10424,138766589,,,,,,
9947007,10424,137619482,,,,,,
9947910,10424,126005233,,,,,,
9948824,10424,138770066,,,,,,
9950313,10424,137171266,,,2021,,,
9951243,10424,135167303,,,,,,
9952487,10424,129402065,,,,,,
9953760,10424,138773826,,,,,,
9955500,10424,131835725,,,,,,
9956424,10424,138775580,,,,,,
9957450,10424,138775839,,,,,,
9958104,10424,138776226,,,,,,
9958626,10424,138775907,,,,,,
9958644,10424,138778137,,,,,,
9958934,10424,126111919,,,,,,
9958949,10424,138778346,,,,,,
9959957,10424,126111939,,,,,,
9961494,10424,126484393,,,,,,
9961680,10424,138110307,,,2022,,,
9961730,10424,138781532,,,2024,,,
9963642,10424,133736873,,,,,,
9964239,10424,138721044,,,,,,
9964374,10424,138721944,,,,,,
9964656,10424,138784761,,,,,,
9965397,10424,138785441,,,,,,
9965610,10424,138785562,,,,,,
9966054,10424,138785742,,,,,,
9972696,10424,138781535,,,,,,
9972807,10424,134559706,,,,,,
9974691,10424,128904003,,,,,,
9975566,10424,126710016,,,,,,
9975665,10424,135612487,,,,,,
9975758,10424,138807398,,,,,,
9976398,10424,130245702,,,,,,
9979374,10424,138809237,,,,,,
9981548,10424,134747729,,,,,,
9981654,10424,138810720,,,,,,
9982421,10424,138811232,,,,,,
9982439,10424,138811244,,,,,,
9982455,10424,138811238,,,,,,
9987789,10424,126054494,,,,,,
9991383,10424,138935298,,,,,,
9991438,10424,138933499,,,,,,
9992104,10424,138932427,,,2020,,,
9992262,10424,134730553,,,,,,
9993153,10424,138936744,,,,,,
9996471,10424,138940320,,,,,,
9996891,10424,135257437,,,,,,
9998532,10424,138942975,,,,,,
10001272,10424,138945619,,,,,,
10001317,10424,138945658,,,,,,
10003402,10424,138947296,,,,,,
10005664,10424,138959734,,,2022,,,
10006140,10424,137999383,,,2024,,,
10008594,10424,126005317,,,,,,
10009762,10424,136632880,,,,,,
10013106,10424,128858493,,,,,,
10017190,10424,138968635,,,,,,
10017382,10424,136884616,,,,,,
10018281,10424,138969498,,,,,,
10019241,10424,138968793,,,,,,
10019995,10424,133539414,,,,,,
10022302,10424,138974023,,,,,,
10022317,10424,138974032,,,,,,
10023181,10424,126004521,,,,,,
10024262,10424,138975430,,,,,,
10025386,10424,138759447,,,,,,
10025484,10424,138976767,,,,,,
10025694,10424,126701745,,,,,,
10026384,10424,136514621,,,,,,
10028970,10424,138718989,,,,,,
10029792,10424,138980982,,,,,,
10030240,10424,138978972,,,,,,
10031160,10424,138982659,,,,,,
10031608,10424,138982873,,,,,,
10031758,10424,126004705,,,,,,
10032360,10424,138986563,,,,,,
10033495,10424,133526967,,,,,,
10033983,10424,135053090,,,,,,
10034590,10424,138992608,,,,,,
10035334,10424,138991627,,,,,,
10035867,10424,138961228,,,2023,,,
10037101,10424,132370428,,,,,,
10037119,10424,138995286,,,,,,
10038924,10424,138997404,,,,,,
10040541,10424,138999220,,,,,,
10041894,10424,139001949,,,,,,
10042155,10424,133781547,,,,,,
10043299,10424,139003174,,,,,,
10043517,10424,139003458,,,,,,
10044987,10424,126017715,,,,,,
10045290,10424,136674739,,,,,,
10045614,10424,139018422,,,,,,
10046016,10424,135947681,,,,,,
10046391,10424,126714528,,,,,,
10047036,10424,139019796,,,2024,,,
10047060,10424,139019817,,,,,,
10047747,10424,134833657,,,,,,
10047798,10424,139020516,,,,,,
10048050,10424,126005129,,,,,,
10049034,10424,139021515,,,,,,
10049049,10424,139021521,,,2024,,,
10049146,10424,139021642,,,,,,
10049179,10424,139021648,,,,,,
10049221,10424,139021684,,,,,,
10049250,10424,139021705,,,2024,,,
10051011,10424,139023936,,,,,,
10051120,10424,139024048,,,,,,
10054273,10424,139027543,,,,,,
10054429,10424,136344622,,,,,,
10054447,10424,125998927,,,,,,
10054492,10424,136276662,,,,,,
10054507,10424,126710006,,,,,,
10054522,10424,139001543,,,,,,
10054537,10424,126244685,,,,,,
10054552,10424,130487666,,,,,,
10054567,10424,137978070,,,,,,
10054582,10424,126047594,,,,,,
10054597,10424,129395308,,,,,,
10054627,10424,126006017,,,,,,
10054672,10424,128881308,,,,,,
10054687,10424,126227479,,,,,,
10054734,10424,138767052,,,,,,
10054749,10424,126005441,,,,,,
10054764,10424,138729869,,,,,,
10054779,10424,126005389,,,,,,
10054794,10424,126004421,,,,,,
10054809,10424,138198782,,,2023,,,
10054824,10424,132753180,,,,,,
10054839,10424,126253451,,,2023,,,
10054869,10424,126129626,,,,,,
10054884,10424,126005357,,,,,,
10054899,10424,126004977,,,,,,
10054914,10424,126005629,,,,,,
10054929,10424,137992473,,,,,,
10054942,10424,138401328,,,,,,
10054957,10424,137968383,,,,,,
10054972,10424,136381033,,,,,,
10054987,10424,126005437,,,,,,
10055002,10424,126004733,,,,,,
10055017,10424,138775620,,,,,,
10055032,10424,126005633,,,,,,
10055047,10424,138757367,,,2024,,,
10055062,10424,126218907,,,2024,,,
10055077,10424,129563105,,,2024,,,
10055092,10424,126005361,,,,,,
10055107,10424,126004473,,,,,,
10055122,10424,136730926,,,2024,,,
10055137,10424,138088257,,,,,,
10055152,10424,138262860,,,,,,
10055167,10424,129338560,,,,,,
10055182,10424,137992470,,,,,,
10055212,10424,126004781,,,2023,,,
10055227,10424,126004457,,,,,,
10055242,10424,126194077,,,,,,
10055257,10424,126004513,,,,,,
10055272,10424,137948181,,,,,,
10055287,10424,126705754,,,,,,
10055302,10424,126005345,,,,,,
10055317,10424,126004517,,,,,,
10055332,10424,126122300,,,2025,,,
10055347,10424,126122051,,,,,,
10055362,10424,129405468,,,,,,
10055377,10424,129405348,,,,,,
10055392,10424,129405389,,,,,,
10055407,10424,126204152,,,,,,
10055422,10424,126204173,,,,,,
10055437,10424,129405479,,,,,,
10055452,10424,129226811,,,,,,
10055467,10424,129405513,,,,,,
10055482,10424,129405504,,,,,,
10055497,10424,129405498,,,,,,
10055512,10424,128785046,,,,,,
10055533,10424,126004485,,,,,,
10055551,10424,133625753,,,,,,
10055572,10424,126793673,,,,,,
10055587,10424,138401325,,,,,,
10055602,10424,136381030,,,,,,
10055647,10424,134322829,,,2024,,,
10055662,10424,136011367,,,,,,
10055676,10424,137982777,,,2024,,,
10055691,10424,138423571,,,,,,
10055706,10424,129385448,,,,,,
10055784,10424,126291663,,,,,,
10055799,10424,138424512,,,,,,
10055814,10424,127056107,,,,,,
10055829,10424,135255902,,,,,,
10055847,10424,138782153,,,,,,
10055862,10424,138930248,,,,,,
10055877,10424,138717903,,,,,,
10055892,10424,137932439,,,,,,
10055907,10424,129395305,,,,,,
10055922,10424,138812037,,,,,,
10055937,10424,134178904,,,,,,
10055952,10424,137827673,,,,,,
10055967,10424,138934030,,,,,,
10055982,10424,137997070,,,,,,
10055997,10424,137168674,,,,,,
10056012,10424,133546890,,,,,,
10056027,10424,138724697,,,,,,
10056042,10424,132168417,,,,,,
10056057,10424,132171555,,,,,,
10056072,10424,126308472,,,,,,
10056087,10424,138568393,,,,,,
10056102,10424,138089613,,,,,,
10056117,10424,134709637,,,,,,
10056132,10424,137993623,,,,,,
10056147,10424,139018777,,,,,,
10056162,10424,129973808,,,,,,
10056177,10424,126218904,,,,,,
10056192,10424,138935856,,,,,,
10056207,10424,132716811,,,,,,
10056222,10424,132667748,,,,,,
10056237,10424,137152501,,,,,,
10056252,10424,126811575,,,,,,
10056267,10424,126312251,,,,,,
10056282,10424,138972696,,,,,,
10056297,10424,126813135,,,,,,
10056312,10424,138762822,,,,,,
10056327,10424,138931043,,,,,,
10056342,10424,138965248,,,,,,
10056357,10424,136276653,,,,,,
10056372,10424,137860718,,,,,,
10056387,10424,126710000,,,,,,
10056400,10424,132122615,,,,,,
10056415,10424,137969313,,,,,,
10056430,10424,138784419,,,,,,
10056445,10424,137983530,,,,,,
10056460,10424,129652572,,,,,,
10056475,10424,138961419,,,,,,
10056490,10424,135024566,,,,,,
10056505,10424,137940701,,,,,,
10056520,10424,138596292,,,,,,
10056535,10424,126308478,,,,,,
10056550,10424,137032894,,,,,,
10056565,10424,138112979,,,,,,
10056580,10424,132899957,,,,,,
10056595,10424,128785064,,,,,,
10056610,10424,132214508,,,,,,
10056625,10424,137939805,,,,,,
10056640,10424,137939807,,,,,,
10056655,10424,138965926,,,,,,
10056670,10424,137971167,,,,,,
10056685,10424,138935598,,,,,,
10056700,10424,134051423,,,,,,
10056715,10424,137939507,,,,,,
10056730,10424,138023490,,,,,,
10056745,10424,138986124,,,,,,
10056760,10424,138808169,,,,,,
10056775,10424,138523678,,,,,,
10056790,10424,138978844,,,,,,
10056805,10424,138543955,,,,,,
10056820,10424,138992605,,,,,,
10056835,10424,134411660,,,,,,
10056850,10424,132398246,,,,,,
10056865,10424,128785074,,,,,,
10056880,10424,129409218,,,,,,
10056895,10424,138712863,,,,,,
10056910,10424,134483365,,,,,,
10056925,10424,137981877,,,,,,
10056940,10424,136349265,,,,,,
10056955,10424,138729072,,,,,,
10056970,10424,134873720,,,,,,
10056985,10424,132598256,,,,,,
10057000,10424,137943389,,,,,,
10057015,10424,130157495,,,,,,
10057030,10424,127055118,,,,,,
10057045,10424,126796046,,,,,,
10057060,10424,133390601,,,,,,
10057075,10424,138259380,,,,,,
10057090,10424,138782148,,,,,,
10057105,10424,135439624,,,,,,
10057120,10424,138759570,,,,,,
10057135,10424,139000638,,,,,,
10057150,10424,136276666,,,,,,
