waarborg_id,uitkeringsdatum_kapitaal_leven,datum_waardering_reserve,fiscaliteit_levensverzekeringspremie,fiscaal_regime_vd_prestaties,oorsprong_der_premiebetaling,contract_genereert_winstdeelname,contract_onderhevig_aan_perequatie,onderworpenheid_vd_prestatie,voorschot_op_polis,kapitaal_bij_leven,kapitaal_bij_overlijden,verworven_winstdeelname_bij_leven,verworven_winstdeelname_bij_overlijde,toekenning_winstdeelname_vh_jaar,waarde_vd_reserve,type_std_begunstigde_bij_leven,begunstigde_std_heeft_contractvdl_aanv_bleven,type_std_begunstigde_bij_overlijde,begunstigde_std_heeft_contractvdl_aanv_boverlijde,jaarlijkse_rente_levensv,gewaarborgde_rentevoet_leven,kapitaal
104356287,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104356289,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104362114,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104362116,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104362118,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104375661,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104375663,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104375665,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104377635,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104377637,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104377639,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104385895,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104385897,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104385899,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104394453,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,25728.10,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,0.00
104394459,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2572.81
104396204,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104396206,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104398825,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104398827,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104398829,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104400208,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104400210,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104400212,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104411533,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104411535,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104411537,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104424596,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104424598,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104424600,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104428356,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104428358,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104428360,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104431005,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104431007,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104431009,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104435190,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104435192,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,15000.00
104435194,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104441103,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104441105,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104441107,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104446899,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104446901,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104446903,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104482510,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104482512,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104482514,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104518609,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104518611,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104518613,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104531651,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104531653,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104531655,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104532081,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104532083,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104532085,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104532891,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104532893,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104532895,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104532949,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104532951,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104532953,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104556172,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104556174,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104556176,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104559785,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104559787,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104559789,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104570719,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104570721,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104570723,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104602895,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104602897,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104602899,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104632408,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104632410,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104632412,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104633826,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104633828,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104633830,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104636999,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104637001,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104637003,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104650905,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104650907,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104650909,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104678292,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104678294,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104678296,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104691669,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104691671,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104691673,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104691911,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104691913,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104691915,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104711276,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104711278,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104711280,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104722224,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104722226,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,15000.00
104722228,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104722375,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104748034,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104748036,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104748038,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104749353,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,32591.13,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,0.00
104749359,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,3259.11
104749361,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,32591.13,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,0.00
104749367,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,3259.11
104814791,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104814793,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104814795,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104814975,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104814977,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104814979,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104972641,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104972643,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104972645,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104972707,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104972709,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104972711,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104985585,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104985587,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104985589,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104989811,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,54600.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,0.00
104989817,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,5460.00
104991645,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,25000.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,0.00
104991649,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500.00
104998645,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
104998647,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
104998649,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
105017562,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
105017564,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
105017566,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
105024181,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
105024183,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
105024185,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
105114777,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
105114779,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
105114781,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
105115037,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
105115039,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,25000.00
105115041,0000-00-00,0000-00-00,,,,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,,0,,0,0.00,0.00,2500000.00
