rel_id,bet1,bet2,bet_type_id1,bet_type_id2,relatie_type,aangemaakt,verwijderd,noodtoegang
8352755,133734044,132023688,,,6,2021-04-19,0000-00-00,0
8352941,133736873,133162017,,,8,2021-04-19,2022-01-01,0
8352960,133736873,133169799,,,3,2021-04-19,0000-00-00,0
8353400,127049529,133744751,,,3,2021-04-20,,0
8354904,133781547,133781511,,,6,2021-09-27,2025-05-01,0
8355030,133782921,133781511,,,,2021-04-22,0000-00-00,0
8355660,126129406,129385377,,,8,2021-04-26,,0
8355662,126129406,126004613,,,8,2021-04-26,,0
8356713,126005433,126132034,,,1,2021-04-28,,0
8358261,133984773,130714962,,,8,2021-05-04,,0
8390903,126095219,126050805,,,1,2021-05-19,,0
8396941,134315662,134315665,,,3,0000-00-00,0000-00-00,0
8397553,133162017,131835725,,,8,2021-05-26,,0
8397883,134342036,126223908,,,9,2021-05-27,,0
8397931,130155750,130153988,,,8,2021-05-27,,0
8398735,134411674,134411683,,,6,2023-12-05,0000-00-00,0
8398828,134413672,126119347,,,8,2021-05-31,0000-00-00,0
8400868,126129406,134559706,,,2,0000-00-00,,0
8400871,134559601,134559706,,,8,2021-06-07,,0
8400874,134559601,134559718,,,6,2019-10-14,,0
8401750,129980619,132788060,,,6,2023-02-01,0000-00-00,0
8402149,126129406,134574457,,,8,2021-06-10,,0
8402237,134559601,134611295,,,8,0000-00-00,,0
8402897,133859883,126004981,,,8,2021-06-14,,0
8403751,134728003,129385377,,,8,2021-06-16,,0
8403895,134730553,129791787,,,2,2021-06-16,,0
8403898,134730553,126092982,,,1,2021-06-16,,0
8403901,134730553,126706697,,,8,2021-06-16,,0
8403904,134730823,134562070,,,3,2021-06-16,,0
8404335,134747729,130186098,,,8,2021-06-17,,0
8404349,134707024,134748105,,,9,2021-06-17,,0
8404708,134765119,134765134,,,6,0000-00-00,0000-00-00,0
8405285,134833043,134833091,,,6,2020-09-21,,0
8405330,126004589,134833943,,,3,0000-00-00,,0
8405411,126005885,134833657,,,8,2021-06-21,,0
8405566,126004749,134853514,,,3,0000-00-00,,0
8405606,134854553,126119347,,,8,2021-06-22,,0
8405890,126004961,134873122,,,3,0000-00-00,,0
8405912,134873237,126484393,,,8,2021-06-23,,0
8405932,129149277,132604667,,,6,2021-06-23,,0
8405945,126212932,132399648,,,8,2021-06-23,,0
8406011,134875376,126797850,,,6,2021-01-13,,0
8406200,134893928,134834825,,,5,2021-06-24,,0
8406296,134897639,134897642,,,6,2021-01-25,0000-00-00,0
8406437,134900006,134900009,,,6,2017-06-09,2023-12-22,0
8406683,134919569,134900006,,,8,2021-06-25,,0
8406730,134920534,134921149,,,6,2020-01-14,0000-00-00,0
8406809,134923547,129314580,,,3,2021-06-25,,0
8406959,132602502,134961662,,,3,0000-00-00,,0
8406962,126004981,134509754,,,8,2021-06-27,,0
8406965,126004981,134510089,,,8,2021-06-27,,0
8407490,135002651,135002744,,,3,0000-00-00,,0
8408365,135050428,135050431,,,3,0000-00-00,,0
8408411,135002294,130991534,,,6,2021-02-18,0000-00-00,0
8408938,135074389,135074398,,,6,2021-06-25,0000-00-00,0
8409068,135077231,135077225,,,6,2021-02-03,,0
8409083,135077237,135077225,,,6,2021-02-03,,0
8409631,126047559,135164739,,,8,0000-00-00,,0
8409777,135164087,135167303,,,3,0000-00-00,,0
8409968,131564087,126182629,,,1,2021-07-07,,0
8409997,135183922,134728003,,,6,2021-05-05,0000-00-00,0
8410270,135257434,135257437,,,6,2021-02-24,0000-00-00,0
8413063,135612487,135612493,,,8,0000-00-00,,0
8413333,135636655,126005729,,,8,2021-07-23,,0
8415662,135967142,126004745,,,6,2020-09-08,,0
8419123,136254277,136254286,,,4,0000-00-00,,0
8419453,126004593,136273048,,,8,0000-00-00,,0
8421452,135074389,136417262,,,9,0000-00-00,,0
8421455,136417262,135074398,,,1,2021-08-27,,0
8421610,126710225,136422412,,,8,0000-00-00,,0
8422240,136500220,134707024,,,9,2021-08-31,,0
8422498,136514458,126041830,,,9,0000-00-00,,0
8422501,136514530,126041830,,,9,0000-00-00,,0
8422502,136514588,126041830,,,9,0000-00-00,,0
8422508,136514621,126041830,,,9,0000-00-00,,0
8422511,136514624,126041830,,,9,0000-00-00,,0
8422514,136514627,126041830,,,9,0000-00-00,,0
8422517,136514636,126041830,,,9,0000-00-00,,0
8422520,136514657,126041830,,,9,0000-00-00,,0
8422523,136514675,126041830,,,9,0000-00-00,,0
8422526,136514693,126041830,,,9,0000-00-00,,0
8422529,136514696,126041830,,,9,0000-00-00,,0
8422532,136514705,126041830,,,9,0000-00-00,,0
8422534,136514713,126041830,,,9,0000-00-00,,0
8422906,136534054,126223908,,,60,2021-09-02,,0
8423752,126004729,136559441,,,51,2021-09-06,,0
8423755,126089815,136559441,,,1,2021-09-06,,0
8423864,126424694,136612490,,,1,0000-00-00,,0
8424307,136632601,136632880,,,3,0000-00-00,,0
8424325,136632880,132861822,,,69,2021-09-07,,0
8424355,126055655,136634158,,,6,0000-00-00,,0
8425019,126005801,136671944,,,11,2021-09-10,,0
8425064,136672675,133647224,,,2,2021-09-10,0000-00-00,0
8425168,130155750,136674739,,,1,0000-00-00,,0
8425279,133647224,134413672,,,8,2021-09-13,,0
8425439,136730203,136730200,,,3,2021-09-13,,0
8426288,126005869,136780745,,,8,0000-00-00,,0
8426291,136780745,129405368,,,1,2021-09-16,,0
8426330,126291640,136781432,,,8,2021-09-16,,0
8426674,136804423,128904003,,,1,2021-09-17,,0
8426935,132400931,136866658,,,1,0000-00-00,,0
8427160,136883968,126019252,,,1,2021-09-21,,0
8427163,131601231,136883968,,,1,2021-09-21,,0
8427223,136885144,136885135,,,6,2020-02-21,0000-00-00,0
8427256,136885552,136885546,,,6,2021-03-25,2025-09-30,0
8427259,136885597,136885552,,,6,2021-09-21,2022-05-01,0
8427262,136884788,136671944,,,11,2021-09-21,,0
8427265,136885996,136884640,,,11,2021-09-21,,0
8427268,136886005,136884788,,,6,2020-03-18,0000-00-00,0
8427271,136885996,136886200,,,6,2006-02-24,,0
8427277,136886203,136886212,,,6,2021-03-16,2024-06-30,0
8427286,136886218,136884640,,,11,2021-09-21,,0
8427289,136886218,136886227,,,6,2010-12-10,,0
8427292,136886236,136886242,,,6,2024-06-27,0000-00-00,0
8427296,136886236,136886399,,,6,2024-06-27,0000-00-00,0
8427299,136886236,136886417,,,6,2024-06-27,0000-00-00,0
8427302,136886236,136886435,,,6,2024-06-27,0000-00-00,0
8427305,136886236,136671944,,,11,2021-09-21,,0
8427331,136886470,136884698,,,11,2021-09-21,,0
8427343,136886599,136671944,,,11,2021-09-21,,0
8427355,126111964,126090866,,,6,2021-09-21,2024-05-28,0
8427358,136886677,136884640,,,11,2021-09-21,,0
8427361,136886677,129335883,,,6,2024-06-27,0000-00-00,0
8427364,135636607,135636610,,,6,2021-05-03,0000-00-00,0
8427370,126005853,136884698,,,11,2021-09-21,,0
8427373,126005261,136884640,,,11,2021-09-21,,0
8427382,129405344,136884689,,,11,2021-09-21,,0
8427389,126005657,129391853,,,6,2024-05-22,0000-00-00,0
8427401,126005869,136884616,,,11,2021-09-21,,0
8427403,136887523,126131041,,,11,2021-09-21,,0
8427412,136887535,136884616,,,11,2021-09-21,,0
8427415,136887535,136887538,,,8,2021-01-01,0000-00-00,0
8427421,138675829,136884616,,,11,2021-09-21,,0
8427424,138675829,129405368,,,9,2021-09-21,0000-00-00,0
8427436,126005813,136671944,,,11,2021-09-21,,0
8427442,136887733,136671944,,,11,2021-09-21,,0
8427463,136887952,136884640,,,11,2021-09-21,,0
8427478,136887961,136884640,,,11,2021-09-21,,0
8427484,136887961,136887973,,,6,2022-05-19,0000-00-00,0
8427496,136888231,136671944,,,11,2021-09-21,,0
8427499,136888231,136888234,,,6,2019-10-24,,0
8427511,132773570,136884689,,,11,2021-09-21,,0
8427517,126005577,126047580,,,11,2021-09-21,,0
8427526,126005697,136671944,,,11,2021-09-21,,0
8427529,128809187,136888771,,,6,2017-08-01,,0
8427532,136888774,136888777,,,6,2020-10-22,,0
8427535,136888774,136888780,,,6,2017-09-30,,0
8427539,136888838,136888841,,,6,2015-07-10,,0
8427572,136786570,136889468,,,3,0000-00-00,,0
8427652,136902274,136902286,,,6,2019-06-27,,0
8427715,126004677,136884698,,,11,2021-09-22,,0
8427730,136903237,136903246,,,6,2019-03-14,,0
8427739,136903303,136884640,,,11,2021-09-22,,0
8427745,136903423,136903246,,,6,2016-06-09,0000-00-00,0
8427772,136903585,136903594,,,6,2020-08-21,,0
8427775,136903645,136903648,,,6,2023-11-28,0000-00-00,0
8427778,136903645,136884689,,,11,2021-09-22,,0
8427781,126005341,136884689,,,11,2021-09-22,,0
8427787,139021521,136903678,,,6,2018-09-19,,0
8427796,126120059,136884689,,,11,2021-09-22,,0
8427805,136903819,136884698,,,11,2021-09-22,,0
8427808,136903819,136903822,,,6,0000-00-00,,0
8427829,136903828,136903882,,,6,2020-02-04,2024-08-19,0
8427845,126005705,136884640,,,11,2021-09-22,,0
8427854,136904018,136904045,,,6,2023-12-14,0000-00-00,0
8427857,136904018,136904063,,,6,2023-12-14,0000-00-00,0
8427860,136904018,136884640,,,11,2021-09-22,,0
8427863,136904135,136884689,,,11,2021-09-22,,0
8427866,136904135,136904141,,,6,2023-12-28,0000-00-00,0
8427869,136904135,136904144,,,6,2023-12-28,0000-00-00,0
8427872,136904153,136904156,,,6,2020-05-25,,0
8427875,136904153,136671944,,,11,2021-09-22,,0
8427901,136904359,136671944,,,11,2021-09-22,,0
8427904,136904359,136904362,,,6,2024-05-06,0000-00-00,0
8427907,136904359,136904365,,,6,2024-05-06,0000-00-00,0
8427910,136904368,136671944,,,11,2021-09-22,,0
8427913,136904368,136904371,,,6,2018-11-09,,0
8427916,130489067,136884689,,,11,2021-09-22,,0
8427922,136904383,136904386,,,6,2019-11-15,2024-07-03,0
8427928,136904392,131415626,,,6,2021-04-28,2025-10-01,0
8427931,136904392,136884689,,,11,2021-09-22,,0
8427940,136904395,136884689,,,11,2021-09-22,,0
8427961,136904704,136904713,,,6,2023-12-08,0000-00-00,0
8427964,129416523,136884640,,,11,2021-09-22,,0
8427976,136904728,136904731,,,6,2021-04-01,,0
8427979,136904728,136904734,,,6,2021-04-01,,0
8427982,136904728,136884616,,,11,2021-09-22,,0
8427985,126005593,126055715,,,6,2021-01-12,2023-12-05,0
8427988,126005593,136671944,,,11,2021-09-22,,0
8427997,136904743,136884640,,,11,2021-09-22,,0
8428000,136904743,136904746,,,6,2020-12-11,,0
8428711,126714528,136946959,,,3,2021-09-24,,0
8428885,136992511,130186098,,,9,2021-09-27,,0
8429188,129217563,136671944,,,11,2021-09-28,,0
8429195,129217563,137012582,,,1,2020-07-30,,0
8429201,137012639,136884689,,,11,2021-09-28,,0
8429204,137012639,137012648,,,6,2007-08-27,0000-00-00,0
8429207,137012639,137012651,,,6,2014-04-02,0000-00-00,0
8429219,128874966,126120440,,,6,2020-06-23,,0
8429222,128874966,126091898,,,6,2020-06-23,,0
8429242,137012911,136884689,,,11,2021-09-28,,0
8429248,137012911,137012998,,,6,2020-12-02,,0
8429254,137013037,136884640,,,11,2021-09-28,,0
8429266,137013070,137013073,,,6,2014-02-20,,0
8429272,137013070,136884689,,,11,2021-09-28,,0
8429275,137013172,136671944,,,11,2021-09-28,,0
8429278,137013172,137013241,,,6,2019-11-26,,0
8429281,132597078,136884689,,,11,2021-09-28,2023-01-01,0
8429306,137013566,136884640,,,11,2021-09-28,,0
8429309,137013566,137013569,,,6,1997-01-14,,0
8429317,132996582,136671944,,,11,2021-09-28,,0
8429320,130533555,136884616,,,11,2021-09-28,,0
8429342,126121384,136884689,,,11,2021-09-28,,0
8429348,125926502,136884640,,,11,2021-09-28,,0
8429354,126122063,136884689,,,11,2021-09-28,,0
8429357,126122063,137014145,,,6,2021-08-02,,0
8429363,126005809,136884689,,,11,2021-09-28,2026-01-01,0
8429369,126004981,136671944,,,11,2021-09-28,,0
8429377,137014427,137014432,,,6,2024-05-22,0000-00-00,0
8429395,137014546,136884640,,,11,2021-09-28,,0
8429398,137014546,137014657,,,6,2020-02-18,,0
8429401,137014546,137014663,,,6,2023-12-28,0000-00-00,0
8429413,126005789,137014657,,,6,2023-12-28,0000-00-00,0
8429416,126005789,137014663,,,6,2023-12-28,0000-00-00,0
8429419,126005789,136884640,,,11,2021-09-28,,0
8429422,137014678,136671944,,,11,2021-09-28,,0
8429425,137014678,137014681,,,6,2021-11-12,2024-05-22,0
8429429,128680560,129838163,,,6,2016-02-01,,0
8429438,128680560,137014688,,,6,2014-07-02,,0
8429444,137014691,137014700,,,6,2017-01-03,,0
8429447,137014691,137014703,,,6,2018-12-31,,0
8429453,137014706,137014709,,,6,2019-01-29,,0
8429464,137014759,136671944,,,11,2021-09-28,,0
8429470,137014759,137014765,,,6,2019-12-31,,0
8429476,126004697,136671944,,,11,2021-09-28,,0
8429482,137014954,136884689,,,11,2021-09-28,,0
8429485,137014954,137014960,,,6,2013-09-30,,0
8429542,137015266,136884640,,,11,2021-09-28,,0
8429545,137015266,137015269,,,6,2002-10-04,,0
8429548,137015344,136884689,,,11,2021-09-28,,0
8429551,137015344,137015347,,,6,2021-07-07,,0
8429566,133734044,136671944,,,11,2021-09-28,,0
8429572,137015422,137015425,,,6,2021-04-26,2025-12-01,0
8429575,137015422,137015428,,,6,2021-04-26,2023-11-30,0
8429578,126194833,136884640,,,11,2021-09-28,,0
8429581,126194833,137015434,,,6,2021-07-01,,0
8429587,137015443,137015446,,,6,2020-02-13,,0
8429591,137015510,137015543,,,6,2018-05-09,,0
8429599,133643964,136884640,,,11,2021-09-28,,0
8429602,126128389,136671944,,,11,2021-09-28,,0
8429605,137015701,136884689,,,11,2021-09-28,,0
8429608,137015701,137015704,,,,2005-07-05,0000-00-00,0
8429611,137015701,137015707,,,6,2005-11-07,,0
8429614,137015701,137015710,,,6,2013-01-01,,0
8429641,126421039,137016133,,,6,2019-10-24,0000-00-00,0
8429657,137016157,136884698,,,11,2021-09-28,,0
8429660,137016157,137016251,,,6,2020-11-27,,0
8429689,137016469,137016475,,,6,2021-01-13,,0
8429716,137016739,136671944,,,11,2021-09-28,,0
8429725,137016796,136884640,,,11,2021-09-28,,0
8429737,137016805,136884616,,,11,2021-09-28,,0
8429740,137016805,137016811,,,6,2020-09-15,,0
8429743,137016805,137016814,,,6,2020-09-15,,0
8429749,137016946,136884640,,,11,2021-09-28,,0
8429804,137017064,136884640,,,11,2021-09-28,,0
8429807,137017064,137017067,,,6,1999-09-14,,0
8429810,137017079,136671944,,,11,2021-09-28,,0
8429819,137017079,137017085,,,6,2021-05-11,,0
8429833,137017102,136884698,,,11,2021-09-28,,0
8429842,137017102,137017111,,,6,2020-05-01,,0
8429851,137017123,137017129,,,6,2015-07-28,,0
8429858,137017183,136671944,,,11,2021-09-28,,0
8429861,137017183,137017199,,,6,1987-09-24,,0
8429879,137017232,136884640,,,11,2021-09-28,,0
8429882,137017232,137017235,,,6,2009-01-01,,0
8429894,126005793,136884689,,,11,2021-09-28,,0
8429990,126005465,126005585,,,6,2019-02-25,2023-04-11,0
8429996,126178304,136884640,,,11,2021-09-29,,0
8429999,126178304,137031074,,,6,2006-05-31,,0
8430002,126178304,137031077,,,6,2006-05-31,,0
8430005,137031080,136671944,,,11,2021-09-29,,0
8430008,137031080,137031089,,,6,2020-02-03,,0
8430011,137031149,136884689,,,11,2021-09-29,,0
8430014,137031149,137031194,,,6,2023-12-22,0000-00-00,0
8430017,137031236,136884689,,,11,2021-09-29,,0
8430020,137031236,137031263,,,6,2004-07-01,,0
8430023,137031314,136671944,,,11,2021-09-29,,0
8430025,137031314,137031316,,,6,2015-05-29,,0
8430028,137031331,136671944,,,11,2021-09-29,,0
8430043,126005693,136884616,,,11,2021-09-29,,0
8430046,126005693,137031496,,,6,2025-04-28,0000-00-00,0
8430052,126019248,136884689,,,11,2021-09-29,,0
8430055,126005517,136671944,,,11,2021-09-29,,0
8430058,126005517,137031745,,,6,2017-03-08,2025-10-06,0
8430061,126005745,136671944,,,11,2021-09-29,0000-00-00,0
8430064,126129619,136884640,,,11,2021-09-29,,0
8430067,137031814,136884640,,,11,2021-09-29,,0
8430070,137031814,137031817,,,6,2020-05-01,,0
8430073,137031814,137031820,,,6,2016-06-14,,0
8430076,137031862,136671944,,,11,2021-09-29,,0
8430119,137032006,136884640,,,11,2021-09-29,,0
8430122,137032006,137032133,,,6,1998-02-10,2024-10-29,0
8430125,126129676,126129688,,,6,2023-11-28,0000-00-00,0
8430128,126129676,136671944,,,11,2021-09-29,,0
8430142,137032229,136671944,,,11,2021-09-29,,0
8430145,137032229,137032651,,,6,2021-01-13,,0
8430148,137032229,137032654,,,6,2021-01-13,,0
8430157,137032660,137032732,,,6,2021-01-12,,0
8430166,137032741,137032756,,,6,2020-05-20,0000-00-00,0
8430169,137032777,136884616,,,11,2021-09-29,,0
8430172,137032777,137032819,,,6,2016-09-26,,0
8430175,137032882,136671944,,,11,2021-09-29,,0
8430181,137032882,137032891,,,6,2016-04-01,,0
8430215,126004609,137033318,,,6,2020-04-01,,0
8430218,126004609,137033336,,,6,2021-04-01,,0
8430221,129400959,136884640,,,11,2021-09-29,,0
8430227,137033375,136671944,,,11,2021-09-29,,0
8430253,136888838,136884640,,,11,2021-09-29,,0
8430259,137033701,136884640,,,11,2021-09-29,,0
8430266,126005253,126005257,,,6,2024-06-27,0000-00-00,0
8430269,126005253,136884640,,,11,2021-09-29,,0
8430272,137033849,136884616,,,11,2021-09-29,,0
8430275,137033849,137033876,,,6,2023-12-28,0000-00-00,0
8430281,137033942,137016973,,,6,2024-06-27,0000-00-00,0
8430284,137033942,136884640,,,11,2021-09-29,,0
8430424,137038102,137038058,,,6,2021-09-28,,0
8430427,137038102,137038060,,,6,2021-09-28,,0
8430647,126004657,137053415,,,8,0000-00-00,,0
8430670,137053774,137053876,,,3,0000-00-00,,0
8430823,132481779,126121054,,,1,2021-09-30,,0
8430826,132481779,126121048,,,1,2021-09-30,,0
8430829,132600437,126089549,,,3,2021-09-30,,0
8430832,132600437,132481779,,,2,2021-09-30,,0
8430835,132600437,126121054,,,1,2021-09-30,,0
8430838,132600437,126121048,,,1,2021-09-30,,0
8430841,136885669,126119609,,,8,2021-09-30,,0
8430844,136885669,126004621,,,8,2021-09-30,,0
8431034,137076791,126053689,,,6,2019-09-04,,0
8431039,126053689,129395094,,,2,2021-10-01,,0
8431550,136885144,136884689,,,11,2021-10-05,,0
8431553,136885144,137148977,,,6,2020-02-21,,0
8431573,129401757,137149072,,,6,2016-07-04,2024-05-28,0
8431579,137149084,137149090,,,6,2009-10-23,,0
8431588,137149138,136904365,,,6,2018-06-28,2024-10-18,0
8431591,137149138,137149144,,,6,2018-06-28,2024-10-18,0
8431594,137149138,136671944,,,11,2021-10-05,,0
8431597,137149270,136884640,,,11,2021-10-05,,0
8431600,137149270,137149285,,,6,2018-12-18,,0
8431606,137149330,137149336,,,6,2021-01-27,,0
8431609,137149330,137149348,,,9,2021-02-18,0000-00-00,0
8431639,137149624,136884689,,,11,2022-10-21,0000-00-00,0
8431642,137149624,137149627,,,6,2006-04-01,,0
8431669,137149705,136884689,,,11,2021-10-05,,0
8431675,137149723,137149726,,,6,2021-01-01,,0
8431678,137149723,137149732,,,6,2023-12-08,0000-00-00,0
8431681,137149723,137149984,,,6,2023-12-08,0000-00-00,0
8431684,137149723,136671944,,,11,2021-10-05,,0
8431687,137150044,136884689,,,11,2021-10-05,,0
8431690,137150044,137150050,,,6,2020-08-10,,0
8431763,137151161,136884640,,,11,2021-10-05,,0
8431769,137151182,136884640,,,11,2021-10-05,,0
8431772,137151182,137151185,,,6,2024-06-05,0000-00-00,0
8431784,137151200,136884689,,,11,2021-10-05,,0
8431787,137151200,137151203,,,16,2019-05-01,0000-00-00,0
8431790,137151200,137151206,,,16,2019-05-01,0000-00-00,0
8431793,137151209,126102599,,,6,2018-12-11,,0
8431799,126004565,136884689,,,11,2021-10-05,,0
8431802,126004565,137151233,,,6,2018-03-08,,0
8431808,126005785,136884689,,,11,2021-10-05,,0
8431817,126005785,137151278,,,6,2017-10-26,,0
8431828,137151628,136884640,,,11,2021-10-05,,0
8431831,137151628,137151631,,,6,2020-11-26,,0
8431852,137152066,136884689,,,11,2021-10-05,,0
8431855,137152066,137152096,,,6,2023-12-22,0000-00-00,0
8431858,137152141,136884640,,,11,2021-10-05,,0
8431861,137152141,137152147,,,6,2019-02-18,,0
8431870,126717513,136884640,,,11,2021-10-05,,0
8431889,137153267,136884640,,,11,2021-10-05,,0
8431891,137153267,137153269,,,6,2020-10-01,,0
8431903,137153284,136671944,,,11,2021-10-05,,0
8431915,126005901,136671944,,,11,2021-10-05,,0
8431930,127815096,136884616,,,11,2021-10-05,,0
8431933,127815096,137153542,,,6,2015-04-27,,0
8431936,127815096,137153545,,,,2021-03-30,0000-00-00,0
8431972,126004621,126004545,,,6,2021-04-01,2024-01-01,0
8432015,134042028,137155061,,,6,2019-10-02,0000-00-00,0
8432116,129404412,136884640,,,11,2021-10-06,,0
8432122,137167984,136671944,,,11,2021-10-06,,0
8432125,137167984,137167987,,,6,2019-08-29,,0
8432144,137168429,136671944,,,11,2021-10-06,,0
8432176,130714962,136671944,,,11,2021-10-06,,0
8432242,137169841,137169847,,,6,2021-06-21,,0
8432251,137169853,131415645,,,6,2021-03-11,,0
8432254,137169853,136884616,,,11,2021-10-06,,0
8432276,137170090,137170217,,,6,2020-12-22,,0
8432279,137170090,137170220,,,6,2020-12-22,,0
8432282,137170271,136730203,,,6,2021-04-13,,0
8432285,137170271,136671944,,,11,2021-10-06,,0
8432291,137170364,136671944,,,11,2021-10-06,,0
8432293,137170453,136671944,,,11,2021-10-06,,0
8432296,137170453,137170459,,,6,2021-03-25,,0
8432314,126005833,136884616,,,11,2021-10-06,,0
8432320,133002860,137170489,,,6,2023-12-13,0000-00-00,0
8432335,137170594,136884698,,,11,2021-10-06,,0
8432356,132444258,137171266,,,6,2021-01-26,,0
8432359,136784951,136884640,,,11,2021-10-06,,0
8432366,132224999,136884689,,,11,2021-10-06,,0
8432369,126005413,136884689,,,11,2021-10-06,,0
8432372,137171369,136884689,,,11,2021-10-06,,0
8432375,137171369,137171372,,,6,2003-04-01,,0
8432381,137171408,136884616,,,11,2021-10-06,,0
8432384,137171408,137171435,,,6,2005-10-28,,0
8432387,137171453,126130114,,,6,2014-12-31,,0
8432395,137171656,136884640,,,11,2021-10-06,,0
8432398,137171656,137171659,,,6,2020-01-13,,0
8432407,137171719,136884640,,,11,2021-10-06,,0
8432410,137171719,137171731,,,6,2017-04-11,,0
8432413,137171734,136884698,,,11,2021-10-06,,0
8432419,137171740,136671944,,,11,2021-10-06,,0
8432422,137171740,137171749,,,6,2023-12-11,0000-00-00,0
