risico_id,nummerplaat,merk,merkcode,model,modelcode,typevoertuig,gebruik,chassis,pvg,eupvg,adr,bouwjaar,vermogen,vermogen_eenheid,aandrijving,brandstof,aantal_deuren,cabrio,sportwagen,terreinwagen,coupe,financiering,cataloguswaarde,catalogusmetbtw,biv,teverzekeren,toebehoren,isbestuurder,in_rust,bonus_malus,bonus_malus_aangepast,ingebruikstelling,cilinder,zitplaatsen,stalling,modeljaar,febiacid,tweedehands,facturatiewaarde
20714825,1WQF596,OPEL,,VECTRA,,VP,12,W0L0JBF19W1012994,964762,,,1998,74,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,6,2020-01-31,1998-09-21,0,5,0,,,0,
20714829,1UPY609,MERCEDES,,,,CV,31,WDB9502031K414346,,,,1999,250,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,1999-11-19,0,3,0,,,0,
20714833,1TSU225,BMW,,SERIE-1,,VP,12,WBA1C11000E870153,414080,,,2012,100,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,-2,2020-01-31,2012-01-13,0,5,0,,,0,
20714837,1SBH148,FIAT,,TIPO,,VP,12,ZFA35600006L68632,,,,2018,70,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,14000.00,0.00,1,0,-2,2020-01-31,2018-09-12,0,5,0,,,0,
20714841,1PDV088,CITROEN,,BERLINGO,,VP,12,VF77JBHY6FJ777658,,,,2016,73,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,-2,2020-01-31,2016-06-13,0,5,0,,,0,
20714845,1NKG653,VOLKSWAGEN,,GOLF,,VP,12,WVWZZZ1JZ4D076865,404895,,,2003,74,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2003-12-15,0,5,0,,,0,
20714849,1WUL900,VOLKSWAGEN,,GOLF,,VP,12,WVWZZZ1JZXW448783,401599,,,1998,92,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,-2,2020-01-31,1998-12-14,0,5,0,,,0,
20714853,1WUS926,VOLKSWAGEN,,GOLF,,,11,WVWZZZ1KZ8W075361,,,,0,77,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2007-09-19,0,5,0,,,0,
20714857,ELYA,TESLA,,"MODEL S",,VP,12,5YJSA7E24KF334819,,,,2019,205,1,,4,0,0,0,0,0,0,0.00,0.00,0.00,75561.98,0.00,0,0,-2,2020-01-31,2019-09-26,0,5,0,,,0,
20714861,1WVH249,AUDI,,A3,,VP,12,WAUZZZ8V7GA139867,,,,2016,81,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,4,2021-07-05,2016-03-24,0,5,0,,,0,
20714865,1WVM781,MERCEDES,,"SERIE B",,VP,12,WDD2452341J074247,,,,2006,142,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2006-01-19,0,4,0,,,0,
20714869,1WGE549,FIAT,,TALENTO,,VP,12,ZFAFFL009J5088911,,,,2019,107,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,20300.00,0.00,1,0,0,0000-00-00,2019-05-27,0,8,0,,,0,
20714873,1KLY762,BMW,,SERIE-3,,VP,11,WBA3K11060F852844,476399,,,2013,105,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2013-07-18,0,5,0,,,0,
20714877,1HUD058,PEUGEOT,,BOXER,,CT,31,VF3YCTMFC12282196,U20356,,,2012,96,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-1,0000-00-00,2012-11-12,0,7,0,,,0,
20714881,1SZD139,FIAT,,TALENTO,,CT,31,ZFAFFL003H5055073,,,,2017,107,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,20000.00,0.00,0,0,1,0000-00-00,2017-08-24,0,3,0,,,0,
20714885,1UNU264,MERCEDES,,"SERIE CLS",,VP,12,WDD2573211A003453,,,,2018,210,1,,2,0,0,1,0,0,0,68182.00,0.00,0.00,68182.00,0.00,0,0,-2,2020-01-31,2018-06-25,0,5,0,,,0,
20714889,1RHK771,MERCEDES,,"SERIE GLE",,VP,11,WDC2923241A027896,,,,2016,190,1,,2,0,0,0,1,0,0,56500.00,0.00,0.00,56500.00,0.00,0,0,-2,2020-01-31,2016-12-28,0,5,0,,,0,
20714893,1SZD130,FIAT,,DUCATO,,CT,31,ZFA25000002E59158,,,,2017,110,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,20500.00,0.00,0,0,-2,0000-00-00,2017-08-24,0,3,0,,,0,
20714897,1WWY124,TOYOTA,,COROLLA,,VP,12,JTNBC56E00J003924,410173,,,2008,66,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,-2,2020-01-31,2008-03-17,0,5,0,,,0,
20714901,,SUBARU,,IMPREZA,,VP,12,JF1GC3AL0EK003934,984048,,,1993,66,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-2,2020-01-31,1993-07-22,0,5,0,,,0,
20714905,,CITROEN,,XSARA,,VP,12,VF7CH6FZC39517764,404723,,,2003,85,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-2,2020-01-31,2003-07-29,0,5,0,,,0,
20714909,1VWW060,MERCEDES,,"SERIE X",,CT,64,WDF4702311G003815,,,,2018,140,1,,2,0,0,0,1,0,0,37000.00,0.00,0.00,37000.00,0.00,0,0,0,0000-00-00,2018-02-13,0,4,0,,,0,
20714913,,CITROEN,,C2,,VP,12,VF7JMHFXC97486792,404840,,,2007,44,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2007-08-08,0,4,0,,,0,
20714921,,RENAULT,,MASTER,,CT,31,VF1MA000663337664,,,,0,109,1,,2,0,0,0,0,0,0,36975.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2019-10-29,0,2,0,,,0,
20714925,1XBC074,OPEL,,ASTRA,,VP,11,W0LBD8EL0G8107624,414042,,,2016,81,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-2,2020-01-31,2016-08-11,0,5,0,,,0,
20714929,1XBP596,MINI,,MINI,,VP,12,WMWRS71090WN43477,,,,2015,105,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,14000.00,0.00,1,0,-2,2020-01-31,2015-03-02,0,4,0,,,0,
20714933,1XAN094,OPEL,,COMBO,,CT,31,W0VEFYHYCKJ763865,,,,2019,75,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,13000.00,0.00,0,0,4,2020-01-31,2019-10-25,0,3,0,,,0,
20714937,1XAN106,OPEL,,COMBO,,CT,31,W0VECYHYCKJ519242,,,,2018,75,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,14544.00,0.00,0,0,2,2020-01-31,2018-11-29,0,5,0,,,0,
20714941,1VEN382,PEUGEOT,,407,,VP,11,VF36D9HZC21239538,408161,,,2005,80,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,5,2020-01-31,2005-04-28,0,5,0,,,0,
20714945,1JLU969,FORD,,TRANSIT,,CT,31,WF0ZXXTTGZEB83916,,,,2015,92,1,,2,0,0,0,0,0,0,30494.00,0.00,0.00,30494.00,0.00,0,0,-2,2020-02-05,2015-01-19,0,5,0,,,0,
20714949,1TAS800,CITROEN,,JUMPY,,CT,11,VF7XURHKH64136288,,,,0,88,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,14,2020-01-30,2008-01-01,0,2,0,,,0,
20714957,1XCN892,"LAND ROVER",,"RANGE ROVER SPORT",,VP,11,SALWA2BK1LA890128,,,,2019,183,1,,2,0,0,0,0,0,0,72088.00,0.00,0.00,64000.00,0.00,0,0,0,0000-00-00,2019-10-08,0,6,0,,,0,
20714961,1XDX865,FORD,,TRANSIT,,CT,12,WF0XXXBDFX7U41122,U00954,,,2007,63,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2007-11-21,0,3,0,,,0,
20714965,1SSZ924,BMW,,SERIE-X4,,VP,12,WBAXX110400L91987,,,,2015,140,1,,2,0,0,0,0,0,0,73625.07,0.00,0.00,32307.00,0.00,0,0,0,0000-00-00,2015-02-23,0,4,0,,,0,
20714969,1XEF189,PEUGEOT,,EXPERT,,CT,31,VF3XUAHZ8BZ060226,,,,2012,94,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,7,2020-01-31,2012-01-02,0,3,0,,,0,
20714973,1RJE059,NISSAN,,PULSAR,,,12,VSKDAAC13U0011983,,,,0,81,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,11,2020-01-29,2014-12-29,0,5,0,,,0,
20714977,1PUH715,VOLKSWAGEN,,PASSAT,,VP,12,WBANJ51010B422715,,,,2005,100,1,,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2005-02-10,0,6,0,,,0,
20714981,1CDD965,,,,,VP,,WDB2093161F069682,,,,0,0,,,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,0000-00-00,0,6,0,,,0,
20714985,1XEZ922,"LAND ROVER",,"DISCOVERY SPORT",,VP,11,SALCA2BN3JH758019,,,,2019,110,1,,2,0,0,0,1,0,1,38000.00,0.00,0.00,30570.00,0.00,0,0,0,0000-00-00,2019-02-14,0,4,0,,,0,
20714989,1EKQ771,MERCEDES,,"SERIE GLA",,VP,12,WDC1569431J371794,,,,2017,115,1,,1,0,0,0,0,0,0,40000.00,0.00,0.00,40000.00,0.00,1,0,-2,2020-01-31,2017-05-25,0,5,0,,,0,
20714993,1VSD166,FORD,,FOCUS,,VP,12,WF0MXXGCDM6Y45518,407730,,,2016,66,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,-2,2020-01-31,2016-04-04,1560,5,0,,,0,
20714997,DIV,KIA,,"CEE D",,,11,WDD1770441J078045,,,,0,100,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,8,2021-11-05,2019-03-01,0,5,0,,,0,
20715001,1VQY514,MERCEDES,,CITAN,,,64,WDF4156031U145307,,,,0,66,1,,2,0,0,0,0,0,0,13500.00,0.00,0.00,13500.00,0.00,0,0,0,2020-02-11,2015-01-01,0,3,0,,,0,
20715005,1WVS892,NISSAN,,"NV200  1.6",,CT,12,VSKYBAM20U0025568,0,,,2019,81,1,,1,0,0,1,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2011-10-17,1598,2,0,,,0,
20715009,1FWN706,VOLKSWAGEN,,CADDY,,VP,11,WV2ZZZ2KZDX082460,408417,,,2013,55,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-2,2020-01-31,2013-01-31,0,5,0,,,0,
20715013,1UCS661,NISSAN,,X-TRAIL,,VP,12,JN1TCAT32U0009552,0,E13*2007/46*1456*,,2015,96,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2015-07-30,1598,5,0,,,0,
20715017,1XGN846,PEUGEOT,,308,,VP,12,VF34C9HP0BS258019,414616,,,2011,68,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,-2,2021-11-18,2011-09-22,0,4,0,,,0,
20715021,1HRG184,MERCEDES,,"C 220 BLUETEC",,VP,12,WDD2050041F106649,,,,2014,125,1,,,0,0,0,0,0,0,23553.00,0.00,0.00,23553.00,0.00,1,0,0,0000-00-00,2014-04-14,0,4,0,,,0,
20715025,1WRN342,SMART,,FORFOUR,,VP,12,WME4530421Y129106,,,,2017,52,1,,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2017-06-22,0,6,0,,,0,
20715029,1VTM666,VOLKSWAGEN,,PASSAT,,VP,11,WVWZZZ3CZJE236904,,,,2019,88,1,,2,0,0,0,0,0,1,32115.00,0.00,0.00,32115.00,0.00,0,0,-2,2022-03-10,2019-02-26,0,5,0,,,0,
20716966,1JPP920,MINI,,MINI,,VP,12,WMWZD31050WK47617,,,,2011,82,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2011-01-01,0,3,,,,0,
20718040,1BVU081,RENAULT,,MASTER,,CT,31,VF1MBH4Y253122215,,,,2015,100,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,2020-01-09,2015-12-09,2198,7,,,,0,
20718640,1XHF980,FORD,,TRANSIT,,CT,31,WF0XXXTTFXAS89678,U00953,,,2010,85,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-2,2020-01-09,2010-04-16,0,3,,,,0,
20733722,1AHD900,VOLKSWAGEN,,CADDY,,CT,64,WV1ZZZ2KZJX108599,,,,2018,92,1,,1,0,0,0,0,0,0,16790.00,0.00,0.00,19000.00,0.00,0,0,12,2023-12-13,2018-04-25,0,1,,,,0,
20733726,1XHY500,MERCEDES,,CITAN,,,64,WDF4156031U110228,,,,0,66,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,2020-01-15,2013-08-09,0,3,,,,0,
20737599,1XFK049,PEUGEOT,,5008,,VP,12,VF3MCBHXWHL041337,,,,2017,85,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,4,2026-01-19,2017-08-29,0,7,,,,0,
20740224,1XJL287,FIAT,,DUCATO,,CT,31,ZFA25000002M31803,941114,,,2020,85,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,19230.00,0.00,0,0,-2,2020-01-16,2020-01-15,0,3,,,,0,
20740228,1XJL746,RENAULT,,TRAFIC,,CT,64,VF1FL000164461127,,,,2020,88,1,,"2 ",0,0,0,0,0,0,18008.00,0.00,0.00,18008.00,0.00,0,0,0,0000-00-00,2020-01-06,0,2,,,,0,
20740232,1XJP899,RENAULT,,TRAFIC,,CT,31,VF1FL000664803784,,,,0,107,1,,2,0,0,0,0,0,0,31900.00,0.00,0.00,31900.00,0.00,0,0,-2,2020-01-30,2020-01-16,0,2,,,,0,
20745607,1CPJ478,VOLKSWAGEN,,CRAFTER,,CT,64,WV1ZZZ2EZ96032502,,,,2009,100,1,,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2009-04-08,0,2,,,,0,
20745614,1TUT607,PEUGEOT,,PARTNER,,CT,64,VF37FBHY6HJ861584,,,,2018,73,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,2018-02-19,0,1,,,,0,
20745875,1XJP039,MERCEDES,,"GLE 300",,,11,W1N1671191A149906,,,,0,180,1,,2,0,0,0,0,0,0,65704.00,0.00,0.00,65704.00,0.00,0,0,-2,2020-01-20,2020-01-17,0,5,,,,0,
20748923,1XDX865,RENAULT,,TRAFIC,,CT,12,VF1FLB0AECY432344,U01295,,,2012,66,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,-2,2020-01-20,2012-02-14,0,3,,,,0,
20755148,1XJY855,MERCEDES,,"SERIE E",,VP,11,WDD2130041A580235,,,,2019,143,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,42487.00,0.00,0,0,-2,2020-01-21,2019-05-24,0,5,,,,0,
20762036,1TJT044,"ALFA ROMEO",,147,,VP,11,ZAR93700003408324,409096,,,2008,85,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,2020-01-23,2008-01-08,0,5,,,,0,
20764959,1EZC867,AUDI,,A3,,VP,12,WAUZZZ8V8EA116143,,,,0,110,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,-2,2020-01-24,2014-01-15,0,5,,,,0,
20773027,,MERCEDES,,"SERIE A",,VP,12,WDD1770031N019568,,,,2019,85,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,26000.00,0.00,1,0,-2,2020-01-29,2019-06-13,0,5,,,,0,
20773158,1CNS795,RENAULT,,KOLEOS,,VP,11,VF1RZG00157251838,,,,2019,130,1,,,0,0,0,0,0,0,38554.00,0.00,0.00,38554.00,0.00,1,0,0,2020-01-29,2019-02-07,0,6,,,,0,
20773161,1AEW041,RENAULT,,MEGANE,,VP,12,VF1RFB00356526207,,,,2016,81,1,,,0,0,0,0,0,0,23405.00,0.00,0.00,23405.00,0.00,1,0,0,2020-01-29,2016-10-11,0,6,,,,0,
20773164,1WCV871,NISSAN,,MICRA,,VP,12,SJNEAAK11U3327856,,,,2000,40,1,,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,7,2020-01-29,2000-05-22,0,6,,,,0,
20773167,LINDSAY,"LAND ROVER",,"RANGE ROVER R EVOQUE",,VP,12,SALVA2BNXXKH34294,,,,2019,110,1,,,0,0,0,0,0,0,38495.00,0.00,0.00,38495.00,0.00,1,0,0,2020-01-29,2019-01-16,0,6,,,,0,
20773195,1XKU876,OPEL,,ZAFIRA,,VP,12,W0L0AHM7572052924,407985,,,2006,88,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,4,2021-03-16,2006-11-14,0,7,,,,0,
20773202,MAVZ090,KAWASAKI,,ZR,,L3,12,JKAZR750LMA100806,,,,0,0,,,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2010-04-28,748,0,,,,0,
20773205,1AUQ853,VOLVO,,V50,,,12,YV1MW76F2B2603493,,,,0,80,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,-2,2020-01-29,2010-09-01,0,5,,,,0,
20773208,1VPY179,BMW,,420D,,,11,WBA3P31020K269666,,,,0,120,1,,2,0,0,0,0,0,0,32479.34,0.00,0.00,32479.34,0.00,1,0,0,2020-01-29,2014-03-07,0,5,,,,0,
20773211,1VTE519,VOLKSWAGEN,,GOLF,,,11,WVWZZZ1KZAW406235,,,,0,77,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,-2,2020-01-29,2010-06-02,0,5,,,,0,
20773339,1VWQ304,CITROEN,,C3,,,12,VF7FCHFXC28671583,,,,0,44,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,2020-01-29,2006-05-01,0,5,,,,0,
20773348,1WKH954,MERCEDES,,"C 220",,,11,WDB2030061F008005,,,,0,100,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,2020-01-29,2000-07-06,0,5,,,,0,
20773354,1TEQ175,MERCEDES,,VITO,,VP,64,WDF63960313875369,,,,0,120,1,,2,0,0,0,0,0,0,25350.00,0.00,0.00,25350.00,0.00,0,0,-2,2020-01-29,2014-04-07,0,3,,,,0,
20773423,DIV,MERCEDES,,"GLA 200",,,11,WDC1569081J310869,,,,0,100,1,,2,0,0,0,0,0,0,34000.00,0.00,0.00,34000.00,0.00,1,0,0,2020-01-29,2016-12-28,0,5,,,,0,
20775934,1GFS603,RENAULT,,TRAFIC,,CT,11,VF1FL90B2EY530960,,,,0,66,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,23830.00,0.00,0,0,-2,2020-01-30,2014-01-01,0,5,,,,0,
20775937,1XAN415,RENAULT,,MASTER,,CT,31,VF1MA000663337664,,,,0,109,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,36975.00,0.00,0,0,-2,2020-01-30,2019-10-29,0,2,,,,0,
20776753,1WCB188,MERCEDES,,"SERIE E",,VP,12,WDD2120051A072533,,,,2009,100,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2009-08-24,0,4,,,,0,
20776756,1VQP505,JAGUAR,,S-TYPE,,VP,12,SAJAA01N03JM71464,403398,,,2003,147,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,-2,2021-04-20,2003-01-20,0,5,,,,0,
20778913,1HLA521,PEUGEOT,,BOXER,,CT,31,VF3YCPMFB12401446,U01984,,,2013,130,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,2020-01-31,2013-10-03,0,3,,,,0,
20779199,1XAX990,VOLKSWAGEN,,TOURAN,,VP,12,WVGZZZ1TZFW077660,,,,2015,81,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,-2,2020-01-31,2015-09-17,0,7,,,,0,
20779205,1WXX746,CITROEN,,C2,,VP,12,VF7JMHFXC97486792,404840,,,2007,44,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-2,2020-01-31,2007-08-08,0,4,,,,0,
20779249,1TJT052,FORD,,"TRANSIT CONNECT",,CT,31,WF0FXXBDFF6B49720,U01357,,,2006,81,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,2020-01-31,2006-11-22,0,2,,,,0,
20779849,1XLA556,MERCEDES,,"GLC 63",,,11,WDC2539891F459683,,,,0,375,1,,1,0,0,0,0,0,0,66598.00,0.00,0.00,66598.00,0.00,0,0,-2,2020-01-31,2019-08-28,0,5,,,,0,
20781381,1XLA592,"ANDER / AUTRE",,,,CT,31,VXEVFEHZ8LZ014509,,,,2020,130,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,26620.00,0.00,0,0,-2,2020-02-03,2020-01-29,0,6,,,,0,
20783367,1PGY909,VOLKSWAGEN,,SHARAN,,,11,WVWZZZ7NZCV043836,,,,0,100,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,3,2020-02-03,2012-04-26,0,5,,,,0,
20783403,ECO040,AUDI,,A7,,,11,WAUZZZ4G4FN010189,,,,0,155,1,,2,0,0,0,0,0,0,68350.50,0.00,0.00,68350.50,0.00,0,0,-2,2020-02-03,2015-10-16,0,5,,,,0,
20783421,DIV,SYM,,50,,L2,12,LXMAE05WX9X025571,,,,0,0,,,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0000-00-00,0001-01-01,50,0,,,,0,
20784854,1XJW045,IVECO,,70C18,,,64,ZCFC170D4J5219031,,,,0,132,1,,2,0,0,0,0,0,0,60000.00,0.00,0.00,60000.00,0.00,0,0,0,2020-02-04,2018-06-18,0,3,,,,0,
20784918,1XLN312,OPEL,,CORSA,,VP,12,W0L0SBF08X6161945,400586,,,1999,48,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,11,2020-02-04,1999-08-26,0,5,,,,0,
20787707,1VUJ304,VOLKSWAGEN,,POLO,,,64,WVWZZZ6NZWY098867,,,,0,44,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,4,2020-02-04,1997-10-02,0,3,,,,0,
20788282,DIV,GTS,,"TOSCANA PURE",,,12,LZRY7F2G2K1001398,,,,0,0,,,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2020-02-05,49,0,,,,0,
20790732,1XLN515,RENAULT,,MEGANE,,VP,12,VF1JMSF0538878232,407710,,,2008,63,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,-2,2020-02-05,2008-02-08,0,5,,,,0,
20790794,SAHX554,GTS,,"TOSCANA PURE",,,12,LZRY7F2G2K1001398,,,,0,0,,,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2020-02-05,49,0,,,,0,
20796446,1COE816,TOYOTA,,VERSO-S,,VP,12,JTDKC3C3601007164,,,,2012,66,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,2012-01-17,0,4,,,,0,
20796450,1AZD324,CHEVROLET,,EXPRESS,,VC,12,1GBFG15R5T1017866,,,,1996,183,1,,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,0000-00-00,1996-02-15,0,0,,,,0,
20796937,1XLR767,MERCEDES,,"SERIE A",,VP,11,W1K1770841J188722,,,,2019,100,1,,1,0,0,0,0,0,0,30708.00,0.00,0.00,30708.00,0.00,0,0,0,0000-00-00,2020-02-04,0,4,,,,0,
20798630,1XLW490,MERCEDES,,"SERIE A",,VP,12,WDB1681311J840001,984032,,,2002,60,1,,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,-2,2020-02-08,2002-09-17,0,5,,,,0,
20806026,1BRB826,AUDI,,A6,,VP,12,WAUZZZ4F47N126064,,,,2007,132,1,,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,0,2020-02-10,2007-03-13,0,6,,,,0,
20812405,1RFU121,CITROEN,,BERLINGO,,CT,31,vf77j39hn0bj83343,,,,0,55,1,,5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,7,2020-02-11,2012-04-23,0,3,,,,0,
20812422,1SRK406,MERCEDES,,GLK220,,AA,18,wdc2049021f474731,,,,0,120,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,4,2020-02-11,2010-08-05,0,5,,,,0,
20814746,1WEF619,FORD,,"TRANSIT COURIE",,,64,WF0WXXTACWEJ05989,,,,0,55,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,-2,2020-02-11,2014-07-15,0,3,,,,0,
20814758,1WUS387,PEUGEOT,,EXPERT,,,64,VF3VFAHKHKZ026545,,,,0,90,1,,2,0,0,0,0,0,0,19195.00,0.00,0.00,19195.00,0.00,0,0,-2,2020-02-11,2019-09-20,0,3,,,,0,
20818404,1KNP676,OPEL,,"ANTARA  2.2CDTI120 4X4 AU",,VP,12,W0LLV6EH4CB099283,0,,,2013,120,1,,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1,0,10,2020-02-12,2013-04-08,2231,5,,,,0,
20819096,2ZZA910,DIVERS,,,,,,......,,,,0,0,,,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,2020-02-12,0000-00-00,0,0,,,,0,
20825998,1SSZ924,BMW,,X4,,,,,,,,0,0,,,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,2020-02-13,0000-00-00,0,0,,,,0,
20826107,,Mercedes,,Vito,,OM,,,,,,0,0,,,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,2020-02-13,0000-00-00,0,0,,,,0,
20826155,1XCN892,"Range Rover",A,Sport,,,,,,,,0,0,,,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,2020-02-13,0000-00-00,0,0,,,,0,
20828161,1VUJ304,Peugeot,,Bipper,,,,,,,,0,0,,,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,2020-02-14,0000-00-00,0,0,,,,0,
20828167,1VUJ304,Peugeot,,Bipper,,,,,,,,0,0,,,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,2020-02-14,0000-00-00,0,0,,,,0,
20828245,1VVC517,Opel,,Vivaro,,,,,,,,0,0,,,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,2020-02-14,0000-00-00,0,0,,,,0,
20829542,1CJQ391,Volkswagen,,Golf,,,,,,,,0,0,,,,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,2020-02-14,0000-00-00,0,0,,,,0,
