rh_id,reknr_id,afschriftnr,datum,eind_datum,saldo_begin,saldo_einde,omschrijving
2269,225,1,2018-01-03,2018-01-03,23055.08,25126.15,
2270,225,2,2018-01-04,2018-01-04,25126.15,30284.91,
2275,225,3,2018-01-05,2018-01-05,30284.91,34606.89,
2280,225,4,2018-01-07,2018-01-07,34606.89,37966.85,
2285,225,5,2018-01-09,2018-01-09,37966.85,42404.51,
2290,2,41,2017-12-28,2017-12-31,7543.02,9771.51,
2291,2,1,2018-01-01,1970-02-16,9771.51,10663.59,
2295,225,6,2018-01-10,2018-01-10,42404.51,46702.54,
2301,225,7,2018-01-11,2018-01-11,46702.54,39266.17,
2306,225,8,2018-01-12,2018-01-12,39266.17,38717.54,
2310,225,9,2018-01-14,2018-01-14,38717.54,41646.32,
2315,225,10,2018-01-16,2018-01-16,41646.32,47944.65,
2316,2,2,2018-01-05,2018-01-17,10663.59,17521.24,
2319,225,11,2018-01-17,2018-01-17,47944.65,54452.64,
2324,225,12,2018-01-18,2018-01-18,54452.64,56452.24,
2326,225,13,2018-01-19,2018-01-19,56452.24,57990.94,
2329,229,1,2018-01-04,2018-01-04,769.55,353.49,
2330,229,2,2018-01-05,2018-01-05,353.49,843.29,
2335,229,3,2018-01-08,2018-01-08,843.29,656.46,
2340,229,4,2018-01-10,2018-01-10,656.46,641.46,
2345,229,5,2018-01-13,2018-01-13,641.46,1788.26,
2350,229,6,2018-01-14,2018-01-14,1788.26,788.26,
2356,225,14,2018-01-21,2018-01-21,57990.94,58409.06,
2361,142,31,2017-11-15,2018-01-22,222.36,271.95,
2366,142,32,2017-11-30,2018-01-22,271.95,283.35,
2374,225,15,2018-01-23,2018-01-23,58409.06,60729.37,
2379,225,16,2018-01-24,2018-01-24,60729.37,61698.89,
2384,142,33,2017-12-05,2018-01-24,283.35,90.94,
2389,142,34,2017-12-15,2018-01-24,90.94,244.29,
2394,142,35,2017-12-21,2018-01-24,244.29,821.78,
2400,142,36,2017-12-28,2018-01-24,821.78,834.32,
2405,142,1,2018-01-01,2018-01-24,834.32,154.14,
2409,142,2,2018-01-10,2018-01-24,154.14,218.60,
2415,225,17,2018-01-27,2018-01-27,61698.89,43040.08,
2421,225,18,2018-01-30,2018-01-30,43040.08,53854.58,
2428,225,19,2018-01-31,2018-01-31,53854.58,56198.52,
2436,225,20,2018-02-01,2018-02-01,56198.52,58914.37,
2441,225,21,2018-02-02,2018-02-02,58914.37,61644.25,
2446,225,22,2018-02-03,2018-02-03,61644.25,59579.17,
2450,2,3,2018-01-16,2018-02-05,17521.24,14495.89,
2455,2,4,2018-01-22,2018-02-05,14495.89,21306.47,
2459,2,5,2018-01-29,2018-02-05,21306.47,13597.84,
2464,225,23,2018-02-06,2018-02-06,59579.17,62466.14,
2469,225,24,2018-02-07,2018-02-07,62466.14,63566.11,
2471,225,25,2018-02-08,2018-02-08,63566.11,63540.78,
2475,225,26,2018-02-09,2018-02-09,63540.78,59250.31,
2479,225,27,2018-02-10,2018-02-10,59250.31,59520.52,
2481,225,28,2018-02-13,2018-02-13,59520.52,66697.19,
2485,225,29,2018-02-14,2018-02-14,66697.19,69243.07,
2490,225,30,2018-02-15,2018-02-15,69243.07,71476.23,
2491,2,6,2018-02-06,2018-02-15,13597.84,32083.97,
2495,225,31,2018-02-16,2018-02-16,71476.23,77941.29,
2496,225,32,2018-02-19,2018-02-19,77941.29,80867.31,
2500,225,33,2018-02-21,2018-02-21,80867.31,82492.98,
2504,225,34,2018-02-22,2018-02-22,82492.98,83234.55,
2506,225,35,2018-02-23,2018-02-23,83234.55,85916.98,
2513,225,36,2018-02-24,2018-02-24,85916.98,52391.82,
2520,225,37,2018-02-27,2018-02-27,52391.82,53558.81,
2523,2,7,2018-02-15,2018-02-27,32083.97,33988.28,
2529,2,8,2018-02-21,2018-02-27,33988.28,43508.56,
2530,225,38,2018-02-28,2018-02-28,53558.81,55182.33,
2534,225,39,2018-03-01,2018-03-01,55182.33,54073.50,
2539,225,40,2018-03-02,2018-03-02,54073.50,53889.11,
2540,225,41,2018-03-05,2018-03-05,53889.11,54636.70,
2543,225,42,2018-03-06,2018-03-06,54636.70,57843.59,
2545,229,7,2018-01-29,2018-01-29,788.26,858.26,
2550,229,8,2018-01-30,2018-01-30,858.26,808.26,
2553,229,9,2018-02-04,2018-02-04,808.26,685.16,
2554,229,10,2018-01-09,2018-02-09,685.16,665.16,
2558,229,11,2018-02-12,2018-02-12,665.16,659.08,
2563,229,12,2018-02-19,2018-02-19,659.08,474.77,
2564,229,13,2018-02-20,2018-02-20,474.77,468.69,
2569,229,14,2018-02-28,2018-02-28,468.69,1226.69,
2573,229,15,2018-03-06,2018-03-06,1226.69,1398.59,
2578,225,43,2018-03-07,2018-03-07,57843.59,59608.98,
2579,225,44,2018-03-08,2018-03-08,59608.98,57685.23,
2584,225,45,2018-03-09,2018-03-09,57685.23,60532.35,
2589,225,46,2018-03-10,2018-03-10,60532.35,62396.54,
2594,225,47,2018-03-13,2018-03-13,62396.54,74873.36,
2598,225,48,2018-03-14,2018-03-14,74873.36,55864.23,
2600,225,49,2018-03-15,2018-03-15,55864.23,57820.49,
2603,225,50,2018-03-16,2018-03-16,57820.49,58383.45,
2608,229,16,2018-03-15,2018-03-15,1398.59,1598.59,
2613,2,9,2018-02-27,2018-03-16,43508.86,45185.10,
2615,225,51,2018-03-17,2018-03-17,58383.45,58552.07,
2619,225,52,2018-03-20,2018-03-20,58552.07,60988.32,
2624,225,53,2018-03-21,2018-03-21,60988.32,62692.68,
2628,225,54,2018-03-22,2018-03-22,62692.68,64843.04,
2629,225,55,2018-03-23,2018-03-23,64843.04,63451.49,
2630,142,3,2018-01-20,2018-03-23,218.60,618.53,
2633,142,4,2018-01-23,2018-03-23,618.53,768.75,
2638,142,5,2018-02-01,2018-03-23,768.75,68.75,
2639,142,6,2018-02-08,2018-03-23,68.75,198.48,
2644,142,7,2018-02-26,2018-03-23,198.48,290.08,
2645,142,8,2018-02-27,2018-03-23,290.08,8.94,
2650,2,10,2018-03-13,2018-03-23,45185.10,45794.93,
2654,225,56,2018-03-24,2018-03-24,63451.49,29272.09,
2658,134,1,2018-03-12,2018-03-26,14670.46,14783.92,
2660,225,57,2018-03-27,2018-03-27,29272.09,30730.69,
2664,225,58,2018-03-28,2018-03-28,30730.69,33250.64,
2669,225,59,2018-03-29,2018-03-29,33250.64,34039.32,
2678,225,60,2018-03-30,2018-03-30,34039.32,34896.91,
2680,2,11,2018-03-16,2018-03-30,45794.93,53794.29,
2683,142,9,2018-03-07,2018-04-06,8.94,103.44,
2688,142,10,2018-03-20,2018-04-06,103.44,246.75,
2690,2,12,2018-03-29,2018-04-06,53794.29,24122.82,
2694,225,61,2018-04-04,2018-04-04,34896.91,33271.76,
2699,225,62,2018-04-05,2018-04-05,33271.76,33677.91,
2704,225,63,2018-04-06,2018-04-06,33677.91,34195.51,
2708,225,64,2018-04-07,2018-04-07,34195.51,36043.14,
2713,225,65,2018-04-10,2018-04-10,36043.14,42175.70,
2715,2,13,2018-04-06,2018-04-10,28272.08,27281.38,
2719,225,66,2018-04-12,2018-04-12,42175.70,42989.60,
2723,225,67,2018-04-13,2018-04-13,42989.60,45188.74,
2728,229,17,2018-03-19,2018-03-19,1598.59,1493.27,
2733,229,18,2018-03-21,2018-03-21,1493.27,1935.58,
2738,229,19,2018-03-22,2018-03-22,1935.58,1929.35,
2739,229,20,2018-03-28,2018-03-28,1929.35,529.35,
2743,229,21,2018-03-29,2018-03-29,529.35,934.46,
2744,225,68,2018-04-17,2018-04-17,45188.74,52184.48,
2749,225,69,2018-04-18,2018-04-18,52184.48,60462.14,
2754,225,70,2018-04-19,2018-04-19,60462.14,49304.49,
2755,225,71,2018-04-20,2018-04-20,49304.49,52023.28,
2759,225,72,2018-04-23,2018-04-23,52023.28,43084.81,
2760,225,73,2018-04-24,2018-04-24,43084.81,46207.64,
2765,225,74,2018-04-25,2018-04-25,46207.64,50185.50,
2769,225,75,2018-04-26,2018-04-26,50185.50,51820.26,
2774,225,76,2018-04-27,2018-04-27,51820.26,53762.38,
2781,329,0,2018-04-27,2018-04-30,19788.69,21281.30,
2784,225,77,2018-04-28,2018-04-28,53762.38,53950.45,
2785,225,78,2018-05-02,2018-05-02,53950.45,59126.60,
2790,2,14,2018-05-02,2018-05-02,0.00,0.00,
2794,142,11,2018-04-03,2018-05-02,246.75,542.58,
2799,142,12,2018-04-06,2018-05-02,542.58,99.49,
2801,142,13,2018-04-12,2018-05-02,99.49,249.53,
2804,225,79,2018-05-03,2018-05-03,59126.60,66740.96,
2809,142,14,2018-04-26,2018-05-03,249.53,262.35,
2814,225,80,2018-05-04,2018-05-04,66740.96,31833.77,
2819,2,15,2018-04-25,2018-05-04,23132.12,24544.88,
2821,225,81,2018-05-07,2018-05-07,31833.77,33410.62,
2826,225,82,2018-05-08,2018-05-08,33410.62,34444.91,
2829,225,83,2018-05-09,2018-05-09,34444.91,29947.09,
2834,229,22,2018-04-13,2018-04-13,934.46,928.23,
2836,229,23,2018-04-16,2018-04-16,928.23,770.25,
2841,229,24,2018-04-27,2018-04-27,770.25,1060.69,
2845,229,25,2018-05-03,2018-05-09,1060.69,1533.89,
2850,229,26,2018-05-07,2018-05-07,1533.89,2366.07,
2854,2,16,2018-05-03,2018-05-09,24544.88,16718.09,
2855,225,84,2018-05-11,2018-05-11,29947.09,32275.23,
2860,225,85,2018-05-15,2018-05-15,32275.23,42497.60,
2864,2,17,2018-05-09,2018-05-15,16718.09,30220.28,
2866,2,18,2018-05-14,2018-05-15,30220.28,17665.98,
2869,142,0,2018-05-07,2018-05-15,262.35,333.76,
2870,142,16,2018-05-09,2018-05-15,333.76,1296.75,
2874,225,86,2018-05-16,2018-05-16,42497.60,46756.06,
2875,225,87,2018-05-17,2018-05-17,46756.06,46682.26,
2876,225,88,2018-05-18,2018-05-18,46682.26,47254.09,
2880,225,89,2018-05-22,2018-05-22,47254.09,48279.42,
2884,225,90,2018-05-23,2018-05-23,48279.42,48572.37,
2889,142,17,2018-05-21,2018-05-24,1296.75,2176.41,
2890,225,91,2018-05-24,2018-05-24,48572.37,52643.09,
2900,225,92,2018-05-25,2018-05-25,52643.09,3647.38,
2905,2,19,2018-05-15,2018-05-25,17665.98,33224.75,
2909,229,27,2018-05-04,0000-00-00,2366.07,2350.09,
2914,229,28,2018-05-15,2018-05-15,2350.09,2600.09,
2923,229,29,2018-05-17,2018-05-17,2600.09,2670.09,
2928,229,30,2018-05-22,2018-05-22,2670.09,670.09,
2930,229,31,2018-05-23,2018-05-23,670.09,570.09,
2933,225,93,2018-05-28,2018-05-28,3647.38,4650.09,
2938,2,20,2018-05-23,2018-05-28,33224.75,34181.44,
2943,225,94,2018-05-29,2018-05-29,4650.09,4769.31,
2948,2,21,2018-05-28,2018-05-29,34171.44,35048.20,
2950,225,95,2018-05-30,2018-05-30,4769.31,6739.37,
2955,142,18,2018-05-28,2018-05-30,2176.41,901.51,
2959,2,0,2018-01-01,2018-05-30,0.00,6224.97,
2964,2,0,2018-01-01,2018-05-30,0.00,6224.97,
2965,225,96,2018-05-31,2018-05-31,6739.37,9586.19,
2974,225,97,2018-06-01,2018-06-01,9586.19,9828.74,
2979,229,32,2018-05-28,2018-05-28,570.09,385.78,
2984,229,33,2018-05-29,2018-05-29,385.78,448.39,
2989,225,98,2018-06-03,2018-06-03,9828.74,14127.09,
2993,5,0,2018-06-04,2018-06-04,1500.00,2000.00,
2998,225,99,2018-06-05,2018-06-05,14127.09,17022.32,
3003,225,100,2018-06-06,2018-06-06,17022.32,17665.35,
3008,142,19,2018-06-04,2018-06-06,901.51,189.61,
3009,2,22,2018-05-29,2018-06-06,35048.20,34411.48,
3013,2,23,2018-05-31,2018-06-06,34411.48,23016.52,
3018,225,101,2018-06-07,2018-06-07,17665.35,21425.54,
3023,225,102,2018-06-08,2018-06-08,21425.54,23263.40,
3025,225,103,2018-06-11,2018-06-11,23263.40,25700.49,
3028,225,104,2018-06-12,2018-06-12,25700.49,32241.50,
3030,225,105,2018-06-13,2018-06-13,32241.50,33627.65,
3035,225,106,2018-06-14,2018-06-14,33627.65,35031.09,
3039,225,107,2018-06-15,2018-06-15,35031.09,38425.12,
3044,142,20,2018-06-05,2018-06-15,189.61,335.91,
3049,2,24,2018-06-06,2018-06-15,23016.52,34028.59,
3050,225,108,2018-06-17,2018-06-17,38425.12,37862.10,
3055,225,109,2018-06-19,2018-06-19,37862.10,38734.23,
3060,225,110,2018-06-20,2018-06-20,38734.23,41629.96,
3065,225,111,2018-06-21,2018-06-21,41629.96,42729.90,
3072,225,112,2018-06-23,2018-06-23,42729.90,43490.41,
3079,225,113,2018-06-26,2018-06-26,43490.41,47014.78,
3080,225,114,2018-06-27,2018-06-27,47014.78,41794.91,
3088,225,115,2018-06-28,2018-06-28,41794.91,45173.52,
3094,225,116,2018-06-29,2018-06-29,45173.52,43147.57,
3099,225,117,2018-07-01,2018-07-01,43147.57,46960.55,
3103,225,118,2018-07-03,2018-07-03,46960.55,50616.28,
3108,2,25,2018-06-14,2018-07-03,34028.59,27352.20,
3111,2,26,2018-06-25,2018-07-03,27352.20,23663.87,
3121,225,119,2018-07-04,2018-07-04,50616.28,50332.08,
3128,225,120,2018-07-05,2018-07-05,50332.08,51945.81,
3133,225,121,2018-07-06,2018-07-06,51945.81,51207.08,
3136,225,122,2018-07-07,2018-07-07,51207.08,58595.36,
3145,225,123,2018-07-10,2018-07-10,58595.36,66688.98,
3153,142,21,2018-06-28,2018-07-10,335.91,466.31,
3155,142,22,2018-07-10,2018-07-10,466.31,611.77,
3158,225,124,2018-07-11,2018-07-11,66688.98,69266.31,
3163,225,125,2018-07-12,2018-07-12,69266.31,72908.94,
3166,2,27,2018-07-02,2018-07-15,23663.87,2749.90,
3176,225,126,2018-07-13,2018-07-13,72908.94,67835.23,
3185,225,0,2018-07-16,2018-07-16,67835.23,73925.82,
3186,225,128,2018-07-17,2018-07-17,73925.82,74594.83,
3190,225,129,2018-07-19,2018-07-19,74594.83,76995.29,
3191,225,130,2018-07-21,2018-07-21,76995.29,79573.37,
3195,225,131,2018-07-24,2018-07-24,79573.37,81605.82,
3200,225,132,2018-07-25,2018-07-25,81605.82,86003.76,
3205,2,28,2018-07-17,2018-07-25,2749.90,2268.76,
3210,134,2,2018-03-26,2018-07-25,14783.92,14887.92,
3215,134,3,2018-06-04,2018-07-25,14887.92,15076.92,
3224,134,4,2018-07-05,2018-07-25,15076.92,15203.56,
3229,134,5,2018-07-24,2018-07-25,15203.56,15392.56,
3234,134,6,2018-07-25,2018-07-25,15392.56,15591.39,
3244,225,133,2018-07-26,2018-07-26,86003.76,56589.49,
3249,225,134,2018-07-27,2018-07-27,56589.49,59272.38,
3256,225,135,2018-07-28,2018-07-28,59272.38,60994.31,
3261,225,136,2018-07-31,2018-07-31,60994.31,58849.95,
3264,229,34,2018-06-02,2018-06-02,448.39,436.49,
3266,229,35,2018-06-20,2018-06-20,436.49,506.49,
3271,229,36,2018-07-06,2018-07-06,506.49,500.26,
3277,229,37,2018-07-09,2018-07-09,500.26,291.88,
3281,229,38,2018-07-12,2018-07-12,291.88,285.65,
3284,225,137,2018-08-01,2018-08-01,58849.95,63436.96,
3286,142,23,2018-07-10,2018-08-01,611.77,665.00,
3289,225,138,2018-08-02,2018-08-02,63436.96,65901.06,
3294,2,29,2018-07-24,2018-08-02,2268.76,339.79,
3299,225,139,2018-08-03,2018-08-03,65901.06,62152.73,
3302,225,140,2018-08-04,2018-08-04,62152.73,63742.72,
3306,225,141,2018-08-07,2018-08-07,63742.72,65519.37,
3307,2,30,2018-08-02,2018-08-07,339.79,944.35,
3312,225,142,2018-08-08,2018-08-08,65519.37,66904.70,
3317,134,7,2018-07-31,2018-08-08,15591.39,15850.41,
3321,225,143,2018-08-09,2018-08-09,66904.70,66962.96,
3330,225,144,2018-08-10,2018-08-10,66962.96,59408.32,
3336,225,145,2018-08-11,2018-08-11,59408.32,59397.63,
3344,225,146,2018-08-14,2018-08-14,59397.63,59848.29,
3350,2,31,2018-08-06,2018-08-14,944.35,805.12,
3352,225,147,2018-08-16,2018-08-16,59848.29,64250.02,
3359,225,148,2018-08-17,2018-08-17,64250.02,63810.35,
3366,225,149,2018-08-18,2018-08-18,63810.35,65654.59,
3367,225,150,2018-08-21,2018-08-21,65654.59,66673.79,
3371,2,32,2018-08-14,2018-08-21,805.12,789.91,
3375,225,151,2018-08-22,2018-08-22,66673.79,66728.17,
3382,225,152,2018-08-23,2018-08-23,66728.17,68811.56,
3390,225,153,2018-08-24,2018-08-24,68811.56,71121.67,
3392,229,40,2018-08-06,2018-08-06,279.42,1373.88,
3399,229,41,2018-08-07,2018-08-07,1373.88,1443.88,
3402,229,42,2018-08-09,2018-08-09,1443.88,1935.49,
3407,229,43,2018-08-14,2018-08-14,1935.49,1941.72,
3409,229,44,2018-08-20,2018-08-20,1941.72,1823.94,
3412,225,154,2018-08-26,2018-08-26,71121.67,28232.68,
3426,225,155,2018-08-29,2018-08-29,28232.68,34893.83,
3430,225,156,2018-08-30,2018-08-30,34893.83,37125.83,
3436,225,157,2018-08-31,2018-08-31,37125.83,37079.63,
3444,229,45,2018-08-21,2018-08-21,1823.94,-192.86,
3445,229,46,2018-08-22,2018-08-22,-192.86,-222.76,
3450,229,47,2018-08-24,2018-08-24,-222.76,377.24,
3454,229,48,2018-08-29,2018-08-29,377.24,577.24,
3463,225,158,2018-09-03,2018-09-03,37079.63,43026.09,
3465,225,159,2018-09-04,2018-09-04,43026.09,44849.36,
3473,225,160,2018-09-05,2018-09-05,44849.36,42454.51,
3481,225,161,2018-09-06,2018-09-06,42454.51,43684.57,
3486,2,33,2018-08-21,2018-09-06,789.91,3276.02,
3491,2,34,2018-08-28,2018-09-06,3276.02,3870.49,
3494,142,24,2018-08-08,2018-09-06,665.00,768.15,
3499,142,25,2018-08-17,2018-09-06,768.15,18.15,
3504,142,26,2018-08-29,2018-09-06,18.15,615.62,
3512,225,162,2018-09-07,2018-09-07,43684.57,49029.29,
3523,225,163,2018-09-09,2018-09-09,49029.29,51871.96,
3530,225,164,2018-09-11,2018-09-11,51871.96,55437.56,
3533,225,165,2018-09-12,2018-09-12,55437.56,56018.45,
3541,2,35,2018-09-06,2018-09-12,3870.49,16595.08,
3547,377,1,2018-09-08,2018-09-12,0.00,2149.31,
3548,225,166,2018-09-13,2018-09-13,56018.45,57164.11,
3552,225,167,2018-09-14,2018-09-14,57164.11,44110.88,
3557,229,49,2018-09-04,2018-09-04,577.24,2569.68,
3561,229,50,2018-09-11,2018-09-11,2569.68,2563.45,
3562,377,2,2018-09-11,2018-09-14,0.00,319.76,
3565,225,168,2018-09-15,2018-09-15,44110.88,46240.22,
3566,225,169,2018-09-18,2018-09-18,46240.22,46350.97,
3568,225,170,2018-09-19,2018-09-19,46350.97,46872.76,
3573,225,171,2018-09-20,2018-09-20,46872.76,46946.76,
3578,225,172,2018-09-21,2018-09-21,46946.76,47642.08,
3585,225,0,2018-09-25,2018-09-25,47642.08,49214.65,
3588,225,173,2018-09-25,2018-09-25,47642.08,49214.65,
3594,225,174,2018-09-26,2018-09-26,49214.65,55387.76,
3599,225,175,2018-09-27,2018-09-27,55387.76,27640.75,
3605,225,176,2018-09-28,2018-09-28,27640.75,27596.06,
3609,225,177,2018-09-29,2018-09-29,27596.06,27981.14,
3614,225,178,2018-10-02,2018-10-02,27981.14,28447.50,
3619,225,179,2018-10-03,2018-10-03,28447.50,29884.20,
3627,225,180,2018-10-04,2018-10-04,29884.20,29970.61,
3632,2,36,2018-09-12,2018-10-04,16595.08,493.54,
3637,225,181,2018-10-05,2018-10-05,29970.61,24940.81,
3639,225,182,2018-10-08,2018-10-08,24940.81,26191.84,
3640,229,51,2018-09-21,2018-09-21,2563.45,4014.22,
3642,229,52,2018-09-27,2018-09-27,4014.22,4007.99,
3647,229,53,2018-09-28,2018-09-28,4007.99,4071.76,
3650,229,54,2018-10-01,2018-10-01,4071.76,3887.45,
3652,229,55,2018-10-02,2018-10-02,3887.45,3908.09,
3655,229,56,2018-10-05,2018-10-05,3908.09,3897.09,
3659,225,183,2018-10-09,2018-10-09,26191.84,28512.02,
3666,142,27,2018-09-10,2018-10-09,615.62,384.80,
3671,142,28,2018-10-01,2018-10-09,384.80,667.81,
3672,142,29,2018-10-01,2018-10-09,667.81,15.10,
3677,225,184,2018-10-10,2018-10-10,28512.02,30795.12,
