risico_id,bet_id
26173113,140635760
26173121,140626113
26173125,140565700
26173135,126129406
26173137,126129406
26173139,126129406
26173141,126129406
26173145,139553279
26173148,139553279
26173150,140509232
26173158,140506040
26173167,139554651
26173184,126130243
26173196,126130243
26173204,126131035
26173207,126131035
26173209,126131035
26173211,126131035
26173229,126131041
26173240,139463990
26173260,126194557
26173263,140490050
26173268,139574514
26173270,139574514
26173272,139574514
26173274,126220603
26173277,140488454
26173279,126261088
26173281,126261088
26173283,140488102
26173285,140488102
26173299,140484802
26173305,128861108
26173313,140484514
26173317,126310991
26173325,126330019
26173333,140473210
26173341,126310869
26173343,126310869
26173353,140562859
26173357,140477138
26173359,140465642
26173365,140459937
26173374,126485138
26173378,126485138
26173382,126485138
26173388,126485138
26173410,140455257
26173411,140453697
26173413,140452765
26173415,126485138
26173417,126485138
26173419,126485138
26173421,126485138
26173423,126485138
26173425,126485138
26173429,126485138
26173431,126485138
26173433,126485138
26173435,126485138
26173441,126485138
26173443,126485138
26173445,126485138
26173449,126485138
26173458,126693347
26173460,126693347
26173462,126693347
26173464,126693347
26173481,139578888
26173489,126701726
26173495,126485138
26173504,139581368
26173518,126704970
26173520,126706697
26173521,126706697
26173523,138770066
26173529,126709869
26173550,126712901
26173553,126712901
26173555,126714528
26173577,140446752
26173582,126714528
26173583,140443947
26173588,126717722
26173593,140434621
26173596,127044489
26173609,132999417
26173627,127090494
26173631,127107270
26173637,140389792
26173643,128689247
26173647,140389792
26173661,128788827
26173662,128873835
26173668,128874966
26173680,128918358
26173684,128918358
26173686,128918358
26173688,128918358
26173690,128918358
26173693,139822519
26173695,129021606
26173697,139822519
26173705,129021606
26173709,139819290
26173711,131413725
26173717,131413725
26173719,129228609
26173721,139817499
26173723,139817499
26173725,139815396
26173727,139810437
26173731,139808289
26173733,139808110
26173735,129242162
26173737,129242162
26173741,139741462
26173743,139741462
26173745,139741462
26173753,129256074
26173757,129323193
26173758,139806910
26173762,139806907
26173764,139806904
26173768,139806901
26173769,129385449
26173771,129385449
26173777,139806021
26173785,129392205
26173789,140485597
26173793,139805419
26173795,129395337
26173799,129395337
26173803,139801725
26173805,139801725
26173811,129400959
26173813,139799838
26173815,139799700
26173819,139799157
26173821,129400959
26173823,129400959
26173827,139797019
26173828,129400959
26173829,139794006
26173835,139793784
26173838,129405278
26173840,129405278
26173843,139793014
26173847,139807122
26173849,139792017
26173859,139791996
26173860,139582638
26173861,139791861
26173863,139791861
26174021,129715944
26174023,129715944
26174025,139793742
26174044,129723254
26174050,129723254
26174052,129723254
26174057,139793742
26174058,129723254
26174060,129723254
26174062,140741646
26174065,139789741
26174071,139789741
26174072,129723254
26174077,139789272
26174081,139789272
26174085,139787371
26174087,139787371
26174089,139787365
26174091,139787365
26174093,129723254
26174095,129723254
26174099,139782774
26174101,139782774
26174103,129845061
26174105,139782193
26174139,139780375
26174145,139779651
26174149,129980619
26174151,129980619
26174153,139778169
26174155,139776963
26174157,139776963
26174159,129980619
26174161,139775355
26174163,139775314
26174165,139774615
26174167,131418141
26174169,131418141
26174171,130053912
26174173,130075179
26174175,139772016
26174177,139771878
26174179,130155750
26174183,139296410
26174185,139770087
26174187,139296410
26174191,139761178
26174197,130186098
26174199,130186098
26174203,130186098
26174205,130186098
26174207,140625878
26174222,130533554
26174223,139741212
26174225,139741212
26174227,139741212
26174229,130533555
26174237,130533555
26174251,126042839
26174257,139673412
26174263,139673412
26174269,139606361
26174273,139761711
26174275,139761711
26174279,139595031
26174283,139588503
26174284,139279367
26174288,130710873
26174290,139582704
26174294,126004669
26174296,126004677
26174298,131334153
26174300,126004429
26174302,126004429
26174304,126004429
26174307,131414960
26174308,126004429
26174309,126004429
26174319,131414960
26174321,126004429
26174323,134510089
26174327,134509754
26174329,134509754
26174331,131414960
26174333,131414960
26174335,134461189
26174337,134461189
26174341,134461189
26174343,134461189
26174351,139476809
26174353,134178698
26174355,133999815
26174357,133999815
26174359,133926500
26174361,131618151
26174363,133859883
26174365,133859883
26174367,133782921
26174371,131622287
26174377,132035819
26174385,139618038
26174395,132215915
26174397,133527089
26174401,133526967
26174405,133526964
26174413,139583039
26174415,139583039
26174425,140491051
26174427,132400931
26174429,132861822
26174433,132788060
26174449,132774285
26174463,132733812
26174469,132602276
26174470,132597078
26174495,140837745
26175077,140838213
26175103,140838247
26175167,140760374
26175493,140838376
26175501,140838412
